postcode,num_streets,RenewalsOrAcq,collection_amount,donation_amount,total_received,age,weekends,profitable
2731,2,Acq,25,0,25,61,4,0
2731,1,Acq,0,20,20,84,4,0
2732,1,Renewals,198.4,0,198.4,,4,1
2732,1,Acq,139.7,0,139.7,62,4,1
2732,1,Acq,100,0,100,,4,1
2732,2,Renewals,97.6,0,97.6,,4,1
2732,1,Acq,93,0,93,,4,1
2732,1,Renewals,90.5,0,90.5,,4,1
2732,1,Renewals,59,0,59,,4,0
2732,1,Acq,50,0,50,50,4,0
2732,1,Acq,50,0,50,,4,0
2738,1,Acq,39.9,0,39.9,72,4,0
2739,1,Acq,50,0,50,59,4,0
2739,1,Acq,40,0,40,,4,0
2739,1,Acq,40,0,40,,4,0
2739,1,Renewals,29.05,0,29.05,54,4,0
2745,1,Renewals,328,0,328,58,4,1
2745,1,Acq,200,0,200,,4,1
2745,2,Renewals,158,0,158,,4,1
2745,1,Renewals,151,0,151,,4,1
2745,11,Acq,150,0,150,70,4,1
2745,1,Renewals,127,0,127,,4,1
2745,1,Acq,117,0,117,73,4,1
2745,11,Acq,109,0,109,62,4,1
2745,2,Acq,98.6,0,98.6,,4,1
2745,10,Acq,95,0,95,,4,1
2745,3,Renewals,85,0,85,71,4,1
2745,1,Acq,84,0,84,63,4,1
2745,1,Acq,80,0,80,,4,1
2745,1,Acq,75,0,75,64,4,0
2745,1,Renewals,75,0,75,66,4,0
2745,1,Acq,65,0,65,,4,0
2745,1,Acq,58,0,58,,4,0
2745,1,Renewals,57.7,0,57.7,,4,0
2745,1,Acq,55,0,55,,4,0
2745,10,Acq,53.7,0,53.7,47,4,0
2745,10,Acq,51,0,51,41,4,0
2745,9,Acq,50,0,50,64,4,0
2745,9,Acq,50,0,50,64,4,0
2745,2,Acq,0,50,50,,4,0
2745,9,Acq,0,50,50,,4,0
2745,2,Acq,45,0,45,,4,0
2745,1,Acq,35,0,35,66,4,0
2745,1,Acq,32,0,32,,4,0
2745,1,Acq,0,30,30,59,4,0
2745,1,Renewals,29.9,0,29.9,19,4,0
2745,1,Acq,26.25,0,26.25,,4,0
2745,1,Renewals,24.4,0,24.4,67,4,0
2745,1,Renewals,23,0,23,39,4,0
2745,9,Acq,22,0,22,,4,0
2745,1,Acq,22,0,22,,4,0
2745,9,Acq,20,0,20,,4,0
2745,1,Acq,16,0,16,18,4,0
2745,9,Acq,0,10,10,64,4,0
2745,9,Acq,0,10,10,64,4,0
2745,9,Acq,9.65,0,9.65,,4,0
2745,9,Acq,0,-10,-10,64,4,0
2747,1,Renewals,284.5,0,284.5,,4,1
2747,1,Acq,253.7,0,253.7,74,4,1
2747,11,Acq,230.45,0,230.45,73,4,1
2747,9,Acq,200,0,200,,4,1
2747,1,Renewals,189.05,0,189.05,70,4,1
2747,1,Acq,153.2,0,153.2,,4,1
2747,1,Acq,136,0,136,66,4,1
2747,2,Acq,134,0,134,65,4,1
2747,9,Acq,119,0,119,67,4,1
2747,1,Acq,117.2,0,117.2,19,4,1
2747,1,Renewals,114,0,114,,4,1
2747,1,Renewals,105.8,0,105.8,,4,1
2747,1,Renewals,103.95,0,103.95,46,4,1
2747,1,Acq,100,0,100,77,4,1
2747,1,Acq,86,0,86,,4,1
2747,1,Renewals,73.95,0,73.95,46,4,0
2747,1,Renewals,71,0,71,,4,0
2747,3,Acq,70,0,70,,4,0
2747,1,Renewals,66,0,66,,4,0
2747,1,Acq,60,0,60,60,4,0
2747,1,Acq,44,10,54,,4,0
2747,3,Acq,53,0,53,,4,0
2747,1,Renewals,53,0,53,53,4,0
2747,2,Acq,52,0,52,73,4,0
2747,1,Acq,51.1,0,51.1,,4,0
2747,2,Renewals,50,0,50,62,4,0
2747,1,Renewals,50,0,50,,4,0
2747,3,Renewals,48.7,0,48.7,58,4,0
2747,1,Acq,48,0,48,62,4,0
2747,1,Renewals,45,0,45,60,4,0
2747,1,Renewals,45,0,45,,4,0
2747,1,Acq,44.05,0,44.05,,4,0
2747,9,Acq,43,0,43,,4,0
2747,10,Acq,38.45,0,38.45,,4,0
2747,10,Acq,38,0,38,60,4,0
2747,9,Acq,38,0,38,63,4,0
2747,9,Acq,37,0,37,19,4,0
2747,1,Acq,20,0,20,,4,0
2747,1,Renewals,12,0,12,,4,0
2747,11,Acq,10,0,10,45,4,0
2748,1,Acq,200,0,200,,4,1
2749,1,Renewals,231.45,0,231.45,24,4,1
2749,1,Acq,0,200,200,,4,1
2749,10,Acq,148.2,0,148.2,70,4,1
2749,2,Acq,135,0,135,72,4,1
2749,1,Acq,106,0,106,42,4,1
2749,1,Renewals,100,0,100,57,4,1
2749,1,Acq,83.75,0,83.75,38,4,1
2749,1,Acq,82,0,82,,4,1
2749,10,Acq,80,0,80,43,4,1
2749,1,Acq,77,0,77,,4,1
2749,9,Acq,75.45,0,75.45,79,4,1
2749,11,Acq,70,0,70,,4,0
2749,1,Acq,65,0,65,,4,0
2749,10,Acq,50,0,50,,4,0
2749,1,Renewals,50,0,50,,4,0
2749,1,Renewals,48,0,48,23,4,0
2749,1,Acq,43,0,43,54,4,0
2749,11,Acq,40,0,40,57,4,0
2749,9,Acq,0,40,40,,4,0
2749,1,Renewals,40,0,40,,4,0
2749,2,Renewals,36,0,36,58,4,0
2749,9,Acq,30,0,30,68,4,0
2749,1,Acq,29,0,29,,4,0
2749,10,Acq,23.4,0,23.4,,4,0
2750,4,Renewals,310,0,310,,4,1
2750,2,Renewals,257,0,257,,4,1
2750,1,Renewals,208.55,0,208.55,64,4,1
2750,2,Acq,200,0,200,67,4,1
2750,2,Renewals,190,0,190,,4,1
2750,1,Renewals,190,0,190,73,4,1
2750,1,Acq,150,25,175,,4,1
2750,2,Renewals,165,0,165,77,4,1
2750,1,Acq,150,0,150,,4,1
2750,3,Renewals,142.4,0,142.4,70,4,1
2750,10,Acq,142,0,142,67,4,1
2750,1,Renewals,134.2,0,134.2,,4,1
2750,1,Acq,130,0,130,,4,1
2750,3,Renewals,17,113,130,66,4,1
2750,1,Renewals,128,0,128,,4,1
2750,1,Renewals,120,0,120,,4,1
2750,9,Acq,116,0,116,,4,1
2750,1,Acq,115,0,115,,4,1
2750,1,Acq,110,0,110,69,4,1
2750,1,Acq,109.25,0,109.25,57,4,1
2750,10,Acq,103,0,103,71,4,1
2750,1,Acq,100,0,100,71,4,1
2750,1,Acq,100,0,100,,4,1
2750,10,Acq,94,0,94,,4,1
2750,1,Renewals,90,0,90,,4,1
2750,2,Renewals,86,0,86,50,4,1
2750,9,Acq,85,0,85,67,4,1
2750,3,Acq,83,0,83,,4,1
2750,10,Acq,80,0,80,69,4,1
2750,1,Renewals,80,0,80,58,4,1
2750,1,Renewals,78.65,0,78.65,,4,1
2750,9,Acq,78,0,78,,4,1
2750,1,Renewals,67.5,0,67.5,66,4,0
2750,1,Renewals,65.7,0,65.7,,4,0
2750,9,Acq,63,2,65,28,4,0
2750,9,Acq,60,0,60,,4,0
2750,9,Acq,60,0,60,58,4,0
2750,1,Renewals,60,0,60,,4,0
2750,1,Acq,59,0,59,78,4,0
2750,1,Renewals,59,0,59,71,4,0
2750,1,Acq,50,0,50,,4,0
2750,9,Acq,0,50,50,64,4,0
2750,1,Acq,0,50,50,65,4,0
2750,1,Acq,50,0,50,,4,0
2750,1,Acq,50,0,50,62,4,0
2750,9,Acq,0,50,50,61,4,0
2750,2,Acq,47,0,47,50,4,0
2750,9,Acq,44.4,0,44.4,66,4,0
2750,1,Renewals,41,0,41,,4,0
2750,1,Renewals,36,0,36,61,4,0
2750,10,Acq,27,0,27,,4,0
2750,1,Acq,25,0,25,,4,0
2750,1,Renewals,23,0,23,,4,0
2750,9,Acq,20,0,20,,4,0
2750,9,Acq,20,0,20,68,4,0
2750,1,Renewals,20,0,20,,4,0
2751,1,Acq,138,0,138,75,4,1
2752,2,Renewals,120,0,120,,4,1
2752,9,Acq,65,0,65,,4,0
2752,1,Acq,50,0,50,,4,0
2753,1,Renewals,250,0,250,,4,1
2753,1,Acq,234.55,0,234.55,,4,1
2753,1,Renewals,233.3,0,233.3,,4,1
2753,1,Renewals,174.65,0,174.65,,4,1
2753,1,Acq,140,0,140,69,4,1
2753,3,Acq,130,0,130,75,4,1
2753,1,Renewals,130,0,130,60,4,1
2753,1,Renewals,124,0,124,70,4,1
2753,1,Renewals,117,0,117,77,4,1
2753,1,Renewals,54,50,104,,4,1
2753,1,Renewals,100,0,100,,4,1
2753,1,Renewals,90,0,90,,4,1
2753,9,Acq,75,0,75,80,4,0
2753,1,Renewals,75,0,75,,4,0
2753,9,Acq,71.85,0,71.85,36,4,0
2753,9,Acq,54,0,54,,4,0
2753,10,Acq,42,0,42,,4,0
2753,9,Acq,40,0,40,,4,0
2753,1,Acq,30,0,30,,4,0
2753,1,Acq,28.5,0,28.5,61,4,0
2753,1,Acq,14,0,14,71,4,0
2754,1,Acq,181,0,181,75,4,1
2754,1,Acq,138.35,0,138.35,,4,1
2754,2,Renewals,80.5,20,100.5,79,4,1
2754,1,Acq,100,0,100,,4,1
2754,2,Renewals,100,0,100,,4,1
2754,1,Acq,54,0,54,,4,0
2754,1,Acq,50,0,50,,4,0
2754,1,Renewals,0,50,50,76,4,0
2754,1,Renewals,35,0,35,68,4,0
2754,1,Renewals,32,0,32,62,4,0
2754,9,Acq,30,0,30,,4,0
2754,9,Acq,21,0,21,56,4,0
2754,1,Renewals,10,0,10,71,4,0
2756,1,Renewals,330,0,330,,4,1
2756,13,Renewals,305,0,305,65,4,1
2756,1,Renewals,231.4,0,231.4,71,4,1
2756,3,Renewals,220,0,220,65,4,1
2756,1,Renewals,210.6,0,210.6,79,4,1
2756,1,Acq,172,0,172,70,4,1
2756,1,Acq,144,0,144,,4,1
2756,1,Acq,140,0,140,,4,1
2756,1,Renewals,127,0,127,,4,1
2756,1,Renewals,127,0,127,,4,1
2756,1,Renewals,126.5,0,126.5,,4,1
2756,1,Acq,110,0,110,,4,1
2756,9,Acq,101,0,101,,4,1
2756,1,Renewals,100,0,100,62,4,1
2756,1,Renewals,100,0,100,61,4,1
2756,2,Renewals,99.6,0,99.6,,4,1
2756,1,Acq,97.6,0,97.6,78,4,1
2756,1,Renewals,94,0,94,76,4,1
2756,9,Acq,89,0,89,68,4,1
2756,2,Renewals,81,0,81,66,4,1
2756,1,Renewals,80,0,80,,4,1
2756,1,Renewals,79.1,0,79.1,79,4,1
2756,9,Acq,78,0,78,71,4,1
2756,1,Acq,75,0,75,,4,0
2756,10,Renewals,75,0,75,65,4,0
2756,1,Acq,73,0,73,,4,0
2756,1,Renewals,73,0,73,,4,0
2756,1,Acq,72.5,0,72.5,66,4,0
2756,1,Renewals,0,70,70,68,4,0
2756,1,Renewals,70,0,70,71,4,0
2756,1,Acq,66,0,66,,4,0
2756,9,Acq,65,0,65,55,4,0
2756,1,Acq,65,0,65,,4,0
2756,9,Acq,64,0,64,48,4,0
2756,1,Acq,61,0,61,,4,0
2756,9,Acq,54,0,54,67,4,0
2756,1,Acq,0,50,50,,4,0
2756,1,Acq,50,0,50,,4,0
2756,1,Renewals,50,0,50,57,4,0
2756,9,Acq,45.05,0,45.05,,4,0
2756,2,Acq,38.4,0,38.4,,4,0
2756,9,Acq,35,0,35,64,4,0
2756,1,Acq,33.45,0,33.45,46,4,0
2756,1,Renewals,0,32,32,22,4,0
2756,2,Renewals,30,0,30,,4,0
2756,1,Acq,25,0,25,62,4,0
2756,1,Acq,20,0,20,,4,0
2756,1,Acq,20,0,20,,4,0
2756,1,Acq,20,0,20,,4,0
2756,1,Renewals,16,0,16,,4,0
2756,10,Renewals,14,0,14,,4,0
2756,1,Acq,13,0,13,54,4,0
2756,1,Acq,0,10,10,,4,0
2757,1,Renewals,152.4,0,152.4,,4,1
2758,4,Renewals,200,0,200,,4,1
2758,1,Renewals,195,0,195,83,4,1
2758,10,Acq,180,0,180,,4,1
2758,1,Renewals,143.5,0,143.5,,4,1
2758,1,Renewals,80,0,80,69,4,1
2758,9,Acq,55,0,55,64,4,0
2758,1,Acq,50,0,50,,4,0
2758,1,Acq,50,0,50,,4,0
2758,1,Acq,50,0,50,89,4,0
2758,1,Acq,26,0,26,,4,0
2758,1,Acq,22,0,22,16,4,0
2758,9,Acq,20,0,20,,4,0
2758,1,Acq,0,20,20,,4,0
2759,10,Acq,160,0,160,60,4,1
2759,9,Acq,160,0,160,60,4,1
2759,1,Renewals,145,0,145,,4,1
2759,10,Acq,110,0,110,57,4,1
2759,2,Acq,100,0,100,65,4,1
2759,9,Acq,100,0,100,,4,1
2759,1,Acq,80,0,80,54,4,1
2759,1,Renewals,80,0,80,,4,1
2759,2,Renewals,77,0,77,,4,1
2759,9,Acq,72.95,0,72.95,,4,0
2759,1,Renewals,71,0,71,64,4,0
2759,1,Renewals,70,0,70,,4,0
2759,1,Acq,61,0,61,54,4,0
2759,1,Acq,57,0,57,62,4,0
2759,3,Acq,53,0,53,53,4,0
2759,9,Acq,52,0,52,,4,0
2759,1,Acq,50,0,50,20,4,0
2759,2,Renewals,0,50,50,,4,0
2759,1,Acq,47,0,47,55,4,0
2759,10,Acq,47,0,47,73,4,0
2759,1,Renewals,46.5,0,46.5,65,4,0
2759,9,Acq,45,0,45,59,4,0
2759,10,Acq,41,0,41,,4,0
2759,2,Acq,40,0,40,20,4,0
2759,1,Renewals,33,0,33,48,4,0
2759,1,Acq,25,0,25,53,4,0
2759,9,Acq,25,0,25,49,4,0
2759,5,Acq,23.5,0,23.5,,4,0
2759,2,Acq,20,0,20,,4,0
2759,10,Acq,17,0,17,55,4,0
2759,1,Renewals,14.2,0,14.2,54,4,0
2759,1,Acq,8,0,8,,4,0
2759,1,Acq,-50,0,-50,20,4,0
2760,2,Acq,220,0,220,,4,1
2760,1,Renewals,200.6,0,200.6,44,4,1
2760,1,Acq,141,0,141,,4,1
2760,1,Acq,139,0,139,66,4,1
2760,1,Renewals,133.15,0,133.15,43,4,1
2760,1,Renewals,119.75,0,119.75,,4,1
2760,1,Acq,100,0,100,,4,1
2760,1,Acq,85,0,85,72,4,1
2760,1,Acq,78.8,0,78.8,,4,1
2760,10,Acq,76,0,76,68,4,1
2760,10,Acq,73.2,0,73.2,50,4,0
2760,10,Acq,61,0,61,58,4,0
2760,1,Renewals,61,0,61,,4,0
2760,1,Acq,58,0,58,62,4,0
2760,1,Renewals,55,0,55,,4,0
2760,9,Acq,50,0,50,66,4,0
2760,9,Acq,50,0,50,64,4,0
2760,1,Acq,41.15,0,41.15,71,4,0
2760,9,Acq,40.5,0,40.5,55,4,0
2760,2,Acq,30,0,30,50,4,0
2760,1,Acq,20,0,20,38,4,0
2760,1,Renewals,15,0,15,68,4,0
2761,1,Renewals,112,100,212,93,4,1
2761,2,Acq,188,0,188,83,4,1
2761,2,Acq,180,0,180,63,4,1
2761,2,Acq,160,0,160,,4,1
2761,1,Acq,150,0,150,65,4,1
2761,1,Acq,127,0,127,,4,1
2761,2,Acq,124,0,124,,4,1
2761,3,Acq,103.15,0,103.15,63,4,1
2761,1,Acq,77,0,77,,4,1
2761,9,Acq,50,0,50,57,4,0
2761,1,Renewals,50,0,50,,4,0
2761,9,Acq,44.3,0,44.3,63,4,0
2761,1,Acq,36,0,36,,4,0
2761,1,Acq,0,10,10,,4,0
2762,11,Acq,125,0,125,,4,1
2762,10,Acq,74.5,0,74.5,,4,0
2762,9,Acq,55.2,0,55.2,,4,0
2762,9,Acq,40,0,40,,4,0
2763,9,Acq,210.5,0,210.5,,4,1
2763,3,Renewals,200,0,200,,4,1
2763,3,Renewals,200,0,200,60,4,1
2763,10,Acq,150,0,150,,4,1
2763,3,Renewals,143.85,0,143.85,48,4,1
2763,1,Renewals,100,0,100,,4,1
2763,9,Acq,95,0,95,57,4,1
2763,1,Acq,94,0,94,86,4,1
2763,10,Acq,87,0,87,52,4,1
2763,1,Renewals,80,0,80,69,4,1
2763,2,Renewals,80,0,80,62,4,1
2763,1,Acq,69,10,79,73,4,1
2763,1,Renewals,75.5,0,75.5,55,4,1
2763,1,Renewals,74.5,0,74.5,52,4,0
2763,2,Renewals,70.5,0,70.5,56,4,0
2763,1,Renewals,70,0,70,,4,0
2763,10,Acq,59,0,59,56,4,0
2763,1,Renewals,57,0,57,,4,0
2763,9,Acq,51,0,51,68,4,0
2763,1,Acq,0,50,50,,4,0
2763,1,Acq,50,0,50,,4,0
2763,1,Acq,43,0,43,65,4,0
2763,9,Acq,40,0,40,,4,0
2763,1,Renewals,20,0,20,41,4,0
2763,9,Acq,10,0,10,,4,0
2763,1,Acq,0,10,10,,4,0
2765,1,Renewals,131,0,131,68,4,1
2765,2,Renewals,130,0,130,61,4,1
2765,2,Acq,115,0,115,62,4,1
2765,1,Renewals,108.75,0,108.75,,4,1
2765,1,Renewals,104,0,104,,4,1
2765,1,Acq,94.5,0,94.5,,4,1
2765,1,Renewals,85,0,85,59,4,1
2765,1,Acq,70,0,70,64,4,0
2765,1,Acq,50,0,50,,4,0
2765,1,Acq,50,0,50,64,4,0
2765,1,Acq,37,0,37,70,4,0
2765,1,Renewals,21,0,21,,4,0
2766,8,Acq,197,0,197,61,4,1
2766,9,Acq,165,0,165,43,4,1
2766,2,Renewals,150,0,150,,4,1
2766,2,Renewals,144,0,144,61,4,1
2766,1,Renewals,135.5,0,135.5,86,4,1
2766,1,Acq,105,0,105,,4,1
2766,9,Acq,104.35,0,104.35,,4,1
2766,1,Acq,83,0,83,,4,1
2766,1,Acq,64,0,64,64,4,0
2766,1,Renewals,53,0,53,,4,0
2766,1,Acq,52,0,52,,4,0
2766,1,Renewals,45,0,45,,4,0
2766,1,Acq,40,0,40,,4,0
2767,1,Renewals,510,0,510,70,4,1
2767,1,Renewals,290,0,290,,4,1
2767,9,Acq,265,0,265,,4,1
2767,1,Renewals,173,0,173,56,4,1
2767,1,Renewals,150,0,150,,4,1
2767,1,Renewals,133,0,133,,4,1
2767,9,Acq,120,0,120,,4,1
2767,9,Acq,117.5,0,117.5,,4,1
2767,1,Acq,111,0,111,,4,1
2767,1,Renewals,90.55,10,100.55,66,4,1
2767,10,Acq,0,100,100,75,4,1
2767,1,Acq,100,0,100,53,4,1
2767,9,Acq,100,0,100,,4,1
2767,4,Renewals,90,0,90,,4,1
2767,2,Acq,76,0,76,61,4,1
2767,9,Acq,74.5,0,74.5,61,4,0
2767,1,Acq,70,0,70,66,4,0
2767,2,Renewals,70,0,70,69,4,0
2767,1,Renewals,68.5,0,68.5,,4,0
2767,1,Renewals,59,0,59,,4,0
2767,1,Renewals,51,0,51,,4,0
2767,9,Acq,50,0,50,,4,0
2767,1,Renewals,50,0,50,72,4,0
2767,1,Renewals,0,50,50,60,4,0
2767,1,Renewals,50,0,50,,4,0
2767,9,Acq,0,40,40,,4,0
2767,1,Acq,26.1,0,26.1,21,4,0
2767,1,Renewals,23,0,23,,4,0
2767,1,Renewals,22.9,0,22.9,,4,0
2768,1,Renewals,210,0,210,,4,1
2768,22,Renewals,208.25,0,208.25,,4,1
2768,1,Renewals,200,0,200,69,4,1
2768,10,Acq,195,0,195,50,4,1
2768,1,Acq,160.2,0,160.2,53,4,1
2768,2,Acq,150,0,150,53,4,1
2768,3,Renewals,150,0,150,56,4,1
2768,3,Renewals,150,0,150,56,4,1
2768,9,Acq,100,0,100,44,4,1
2768,1,Renewals,100,0,100,69,4,1
2768,2,Renewals,93,0,93,,4,1
2768,1,Acq,81.2,10,91.2,43,4,1
2768,1,Acq,81.2,10,91.2,43,4,1
2768,1,Renewals,66.1,20,86.1,,4,1
2768,1,Renewals,86.1,0,86.1,,4,1
2768,10,Acq,73.2,0,73.2,23,4,0
2768,1,Renewals,60.8,0,60.8,41,4,0
2768,1,Renewals,55,0,55,44,4,0
2768,3,Renewals,50.85,0,50.85,,4,0
2768,11,Acq,0,50,50,,4,0
2768,9,Acq,50,0,50,63,4,0
2768,9,Acq,47.85,0,47.85,44,4,0
2768,1,Acq,46,0,46,69,4,0
2768,9,Acq,44,0,44,,4,0
2768,1,Acq,40,0,40,,4,0
2768,1,Renewals,40,0,40,60,4,0
2768,3,Renewals,38.95,0,38.95,,4,0
2768,9,Acq,31.05,0,31.05,,4,0
2768,1,Acq,21,10,31,,4,0
2768,1,Acq,30,0,30,17,4,0
2768,1,Acq,25,0,25,,4,0
2768,9,Acq,22,0,22,,4,0
2768,9,Acq,21.2,0,21.2,,4,0
2768,1,Acq,18,0,18,32,4,0
2768,1,Renewals,10,0,10,,4,0
2768,4,Renewals,5,0,5,16,4,0
2768,1,Acq,4,0,4,50,4,0
2768,1,Renewals,-66.1,-20,-86.1,,4,0
2768,1,Acq,-81.2,-10,-91.2,43,4,0
2768,3,Renewals,-150,0,-150,56,4,0
2769,1,Acq,0,100,100,62,4,1
2769,1,Acq,70,0,70,,4,0
2769,1,Renewals,23.25,0,23.25,,4,0
2770,1,Renewals,111.2,0,111.2,85,4,1
2770,1,Renewals,109,0,109,58,4,1
2770,1,Acq,106.5,0,106.5,,4,1
2770,1,Renewals,99.85,0,99.85,75,4,1
2770,1,Renewals,98,0,98,44,4,1
2770,1,Renewals,94,0,94,66,4,1
2770,1,Renewals,87,0,87,,4,1
2770,9,Acq,83.95,0,83.95,70,4,1
2770,1,Acq,80,0,80,,4,1
2770,1,Acq,76,0,76,,4,1
2770,1,Acq,72,0,72,,4,0
2770,1,Acq,72,0,72,56,4,0
2770,2,Acq,64,0,64,64,4,0
2770,2,Renewals,51.6,9,60.6,,4,0
2770,9,Acq,55,0,55,42,4,0
2770,1,Acq,50,0,50,,4,0
2770,1,Acq,0,50,50,,4,0
2770,1,Acq,50,0,50,52,4,0
2770,1,Acq,50,0,50,,4,0
2770,1,Renewals,50,0,50,,4,0
2770,1,Renewals,50,0,50,,4,0
2770,1,Acq,45,0,45,79,4,0
2770,9,Acq,40.75,0,40.75,68,4,0
2770,1,Acq,40,0,40,,4,0
2770,1,Renewals,40,0,40,71,4,0
2770,9,Acq,36,0,36,,4,0
2770,1,Acq,30.3,0,30.3,32,4,0
2770,4,Acq,30,0,30,,4,0
2770,9,Acq,23,0,23,,4,0
2770,1,Acq,20,0,20,76,4,0
2770,9,Acq,4,16,20,,4,0
2770,1,Acq,15,0,15,,4,0
2770,1,Acq,12,0,12,,4,0
2770,3,Acq,10,0,10,59,4,0
2773,1,Renewals,306,0,306,,4,1
2773,1,Renewals,123,50,173,68,4,1
2773,1,Acq,166,0,166,,4,1
2773,1,Acq,156,0,156,66,4,1
2773,1,Acq,153.2,0,153.2,,4,1
2773,1,Acq,151.85,0,151.85,,4,1
2773,2,Renewals,138.5,0,138.5,,4,1
2773,5,Acq,136,0,136,,4,1
2773,1,Renewals,120,0,120,,4,1
2773,9,Acq,113.5,0,113.5,,4,1
2773,1,Acq,108,0,108,,4,1
2773,1,Acq,104,0,104,57,4,1
2773,1,Acq,100,0,100,44,4,1
2773,9,Acq,0,100,100,81,4,1
2773,1,Renewals,100,0,100,,4,1
2773,1,Acq,84.5,0,84.5,26,4,1
2773,1,Renewals,82,0,82,68,4,1
2773,2,Acq,80,0,80,,4,1
2773,2,Renewals,76,0,76,70,4,1
2773,9,Acq,66.5,0,66.5,,4,0
2773,1,Acq,55,0,55,,4,0
2773,1,Acq,52.5,0,52.5,,4,0
2773,9,Acq,50,0,50,,4,0
2773,2,Renewals,0,50,50,71,4,0
2773,1,Acq,44.4,0,44.4,73,4,0
2773,1,Acq,40,0,40,,4,0
2773,1,Renewals,29.6,0,29.6,,4,0
2773,1,Acq,0,20,20,68,4,0
2774,2,Acq,290,50,340,58,4,1
2774,2,Renewals,271.3,0,271.3,63,4,1
2774,2,Acq,206.4,0,206.4,72,4,1
2774,1,Renewals,200,0,200,64,4,1
2774,1,Renewals,180,0,180,,4,1
2774,1,Acq,179,0,179,79,4,1
2774,9,Acq,160,0,160,,4,1
2774,9,Acq,150,0,150,,4,1
2774,1,Renewals,148.5,0,148.5,71,4,1
2774,1,Renewals,135,10,145,,4,1
2774,9,Acq,140.9,0,140.9,,4,1
2774,1,Acq,134,0,134,,4,1
2774,1,Renewals,130.1,0,130.1,,4,1
2774,1,Acq,101.8,0,101.8,,4,1
2774,1,Acq,101,0,101,74,4,1
2774,1,Renewals,100,0,100,,4,1
2774,1,Renewals,100,0,100,,4,1
2774,1,Renewals,100,0,100,61,4,1
2774,1,Renewals,100,0,100,,4,1
2774,1,Renewals,97.5,0,97.5,,4,1
2774,3,Acq,95,0,95,49,4,1
2774,1,Renewals,95,0,95,67,4,1
2774,1,Renewals,81.65,0,81.65,57,4,1
2774,1,Acq,61,20,81,,4,1
2774,10,Acq,78,0,78,57,4,1
2774,1,Renewals,76,0,76,52,4,1
2774,9,Acq,75,0,75,76,4,0
2774,1,Renewals,74,0,74,,4,0
2774,1,Renewals,72.2,0,72.2,,4,0
2774,2,Acq,70,0,70,,4,0
2774,9,Acq,70,0,70,50,4,0
2774,1,Renewals,67,0,67,58,4,0
2774,2,Acq,66,0,66,,4,0
2774,9,Acq,58.4,0,58.4,,4,0
2774,9,Acq,0,50,50,61,4,0
2774,1,Acq,50,0,50,,4,0
2774,1,Acq,50,0,50,,4,0
2774,2,Acq,50,0,50,65,4,0
2774,9,Acq,50,0,50,,4,0
2774,1,Acq,0,50,50,,4,0
2774,10,Acq,40,0,40,,4,0
2774,1,Acq,30,0,30,54,4,0
2774,9,Acq,25,0,25,,4,0
2775,9,Acq,209.9,0,209.9,63,4,1
2775,9,Acq,51.25,0,51.25,68,4,0
2775,1,Acq,0,50,50,,4,0
2775,9,Acq,36,0,36,,4,0
2776,1,Acq,205,0,205,52,4,1
2776,2,Acq,194,0,194,68,4,1
2776,2,Acq,132,0,132,,4,1
2776,1,Acq,100,0,100,75,4,1
2776,2,Renewals,89,0,89,,4,1
2776,9,Acq,76.15,0,76.15,59,4,1
2776,1,Renewals,65,0,65,75,4,0
2776,1,Renewals,50,0,50,,4,0
2776,9,Acq,36.5,0,36.5,91,4,0
2776,2,Renewals,35,0,35,42,4,0
2776,9,Acq,21,0,21,41,4,0
2777,1,Renewals,390,0,390,66,4,1
2777,1,Renewals,335.45,0,335.45,75,4,1
2777,9,Acq,300,0,300,,4,1
2777,9,Acq,250,0,250,,4,1
2777,1,Acq,215,0,215,82,4,1
2777,9,Acq,190,0,190,63,4,1
2777,1,Renewals,187,0,187,65,4,1
2777,9,Acq,182.9,0,182.9,,4,1
2777,9,Acq,170,0,170,,4,1
2777,10,Acq,155.25,0,155.25,69,4,1
2777,1,Acq,151.6,0,151.6,71,4,1
2777,1,Acq,150,0,150,,4,1
2777,2,Renewals,150,0,150,78,4,1
2777,1,Renewals,145.15,0,145.15,80,4,1
2777,1,Renewals,140,0,140,82,4,1
2777,1,Acq,135,0,135,85,4,1
2777,2,Renewals,131.1,0,131.1,21,4,1
2777,1,Acq,130,0,130,,4,1
2777,1,Renewals,127,0,127,,4,1
2777,1,Renewals,124.95,0,124.95,57,4,1
2777,9,Acq,117,0,117,,4,1
2777,1,Acq,115,0,115,55,4,1
2777,1,Acq,113.1,0,113.1,,4,1
2777,1,Acq,111,0,111,,4,1
2777,1,Acq,107,0,107,,4,1
2777,1,Acq,106,0,106,22,4,1
2777,1,Renewals,104,0,104,73,4,1
2777,1,Acq,102.2,0,102.2,,4,1
2777,1,Acq,101.4,0,101.4,,4,1
2777,2,Acq,101,0,101,62,4,1
2777,9,Acq,100,0,100,,4,1
2777,1,Acq,80,20,100,,4,1
2777,1,Acq,100,0,100,,4,1
2777,1,Acq,100,0,100,63,4,1
2777,1,Acq,98.3,0,98.3,,4,1
2777,9,Acq,97.9,0,97.9,,4,1
2777,1,Acq,97.6,0,97.6,76,4,1
2777,1,Renewals,90,0,90,60,4,1
2777,1,Acq,86,0,86,,4,1
2777,1,Acq,80,0,80,,4,1
2777,9,Acq,80,0,80,77,4,1
