,num_streets,age,Acq,avg donation value,profitable,cluster,avg income,collection_amount,donation_amount,total_received,postcode
329,1,75.0,0.0,598.985594,1,2,95177.90134,241.0,0.0,241.0,
330,9,67.0,1.0,598.985594,1,2,95177.90134,200.0,0.0,200.0,
331,1,81.0,0.0,598.985594,1,2,95177.90134,177.0,0.0,177.0,
332,1,80.0,0.0,598.985594,1,2,95177.90134,174.0,0.0,174.0,
333,1,65.0,1.0,598.985594,1,2,95177.90134,171.65,0.0,171.65,
334,1,75.0,0.0,598.985594,1,2,95177.90134,167.0,0.0,167.0,
335,1,71.0,0.0,598.985594,1,2,95177.90134,156.0,0.0,156.0,
336,2,66.0,1.0,598.985594,1,2,95177.90134,150.0,0.0,150.0,2023
337,1,74.0,1.0,598.985594,1,2,95177.90134,115.8,0.0,115.8,
338,2,51.0,0.0,598.985594,1,2,95177.90134,115.0,0.0,115.0,
339,1,56.0,1.0,598.985594,1,2,95177.90134,100.0,0.0,100.0,2023
340,1,61.0,1.0,598.985594,1,2,95177.90134,100.0,0.0,100.0,2024
341,1,69.0,0.0,598.985594,1,2,95177.90134,100.0,0.0,100.0,
342,1,76.0,0.0,598.985594,1,2,95177.90134,0.0,100.0,100.0,
343,1,56.0,0.0,598.985594,0,2,95177.90134,60.0,0.0,60.0,2024
344,1,74.0,1.0,598.985594,0,2,95177.90134,53.0,0.0,53.0,
345,1,74.0,0.0,598.985594,0,2,95177.90134,50.0,0.0,50.0,2024
346,3,62.0,0.0,598.985594,0,2,95177.90134,47.0,0.0,47.0,2024
347,1,70.0,1.0,598.985594,0,2,95177.90134,38.0,0.0,38.0,
348,1,53.0,0.0,598.985594,0,2,95177.90134,30.0,0.0,30.0,
349,1,76.0,1.0,598.985594,0,2,95177.90134,25.0,0.0,25.0,
350,9,40.0,1.0,598.985594,0,2,95177.90134,20.0,0.0,20.0,2024
351,9,17.0,1.0,598.985594,0,2,95177.90134,20.0,0.0,20.0,
352,10,40.0,1.0,598.985594,0,2,95177.90134,15.2,0.0,15.2,
353,1,18.0,1.0,598.985594,0,2,95177.90134,0.0,15.0,15.0,2025
354,9,20.0,1.0,1090.088608,1,2,114190.0952,110.0,0.0,110.0,2025
355,1,54.0,0.0,1090.088608,0,2,114190.0952,60.0,0.0,60.0,2025
356,1,27.0,0.0,1090.088608,0,2,114190.0952,50.0,0.0,50.0,
357,1,70.0,1.0,1090.088608,0,2,114190.0952,0.0,25.0,25.0,
358,9,36.0,1.0,1090.088608,0,2,114190.0952,15.0,5.0,20.0,
359,1,45.0,1.0,1090.088608,0,2,114190.0952,20.0,0.0,20.0,2025
360,1,61.0,1.0,593.7365045,1,4,87112.8953,129.5,0.0,129.5,
361,1,70.0,1.0,593.7365045,1,4,87112.8953,80.0,0.0,80.0,
362,1,71.0,1.0,1283.014613,1,2,84056.81479,1100.0,0.0,1100.0,
363,1,67.0,0.0,1283.014613,1,2,84056.81479,137.55,20.0,157.55,2025
364,1,50.0,0.0,1283.014613,1,2,84056.81479,153.55,0.0,153.55,
365,1,64.0,1.0,1283.014613,1,2,84056.81479,110.0,0.0,110.0,
366,1,83.0,0.0,1283.014613,1,2,84056.81479,100.0,0.0,100.0,2026
367,1,62.0,1.0,1283.014613,1,2,84056.81479,94.5,0.0,94.5,
368,9,45.0,1.0,632.0718499,1,4,91235.77358,80.4,0.0,80.4,
369,1,76.0,0.0,632.0718499,0,4,91235.77358,20.0,0.0,20.0,2026
370,1,71.0,0.0,8138.851565,1,3,122098.6075,338.0,0.0,338.0,2026
371,1,58.0,1.0,8138.851565,1,3,122098.6075,279.0,0.0,279.0,
372,1,66.0,1.0,8138.851565,1,3,122098.6075,0.0,200.0,200.0,
373,1,58.0,1.0,8138.851565,1,3,122098.6075,103.0,0.0,103.0,
374,9,65.0,1.0,858.379085,1,0,119401.7336,90.0,0.0,90.0,2026
375,1,56.0,1.0,858.379085,1,0,119401.7336,61.0,25.0,86.0,
376,9,55.0,1.0,858.379085,0,0,119401.7336,62.0,0.0,62.0,
377,2,72.0,0.0,1963.427123,1,0,201243.3075,294.0,0.0,294.0,2026
378,2,64.0,0.0,1963.427123,1,0,201243.3075,239.0,0.0,239.0,2026
379,1,77.0,1.0,1963.427123,1,0,201243.3075,185.0,0.0,185.0,
380,1,74.0,0.0,1963.427123,1,0,201243.3075,165.0,10.0,175.0,2026
381,1,69.0,0.0,1963.427123,1,0,201243.3075,128.05,0.0,128.05,
382,1,62.0,1.0,1963.427123,1,0,201243.3075,105.0,0.0,105.0,
383,1,62.0,1.0,1963.427123,1,0,201243.3075,95.0,0.0,95.0,
384,1,62.0,1.0,1963.427123,1,0,201243.3075,75.0,20.0,95.0,
385,1,79.0,1.0,1963.427123,1,0,201243.3075,90.0,0.0,90.0,
386,9,71.0,1.0,1963.427123,1,0,201243.3075,77.0,0.0,77.0,2026
387,1,68.0,1.0,1963.427123,0,0,201243.3075,70.0,0.0,70.0,
388,1,62.0,1.0,1963.427123,0,0,201243.3075,-75.0,-20.0,-95.0,
389,1,83.0,1.0,1026.585756,1,0,100759.7045,160.0,0.0,160.0,2026
390,1,53.0,1.0,1026.585756,1,0,100759.7045,105.0,0.0,105.0,
391,1,72.0,1.0,1026.585756,1,0,100759.7045,0.0,100.0,100.0,2026
392,1,72.0,1.0,1026.585756,1,0,100759.7045,0.0,100.0,100.0,
393,1,50.0,1.0,1026.585756,1,0,100759.7045,77.0,0.0,77.0,
394,1,18.0,1.0,1026.585756,0,0,100759.7045,60.0,0.0,60.0,2026
395,1,72.0,1.0,1026.585756,0,0,100759.7045,0.0,-100.0,-100.0,
396,1,74.0,0.0,955.3170895,1,1,113120.3331,420.0,0.0,420.0,
397,1,92.0,1.0,955.3170895,1,1,113120.3331,225.0,0.0,225.0,
398,1,71.0,0.0,955.3170895,1,1,113120.3331,127.0,0.0,127.0,
399,1,50.0,0.0,955.3170895,1,1,113120.3331,114.5,0.0,114.5,2027
400,1,64.0,1.0,955.3170895,1,1,113120.3331,0.0,100.0,100.0,2027
401,9,47.0,1.0,955.3170895,1,1,113120.3331,100.0,0.0,100.0,
402,1,62.0,0.0,955.3170895,1,1,113120.3331,100.0,0.0,100.0,2028
403,1,46.0,1.0,955.3170895,1,1,113120.3331,85.0,0.0,85.0,2028
404,1,70.0,0.0,955.3170895,0,1,113120.3331,74.95,0.0,74.95,
405,1,64.0,1.0,955.3170895,0,1,113120.3331,71.0,0.0,71.0,
406,9,57.0,1.0,955.3170895,0,1,113120.3331,69.0,0.0,69.0,
407,9,60.0,1.0,955.3170895,0,1,113120.3331,63.0,0.0,63.0,2029
408,1,39.0,1.0,955.3170895,0,1,113120.3331,60.0,0.0,60.0,2029
409,1,72.0,0.0,955.3170895,0,1,113120.3331,60.0,0.0,60.0,2029
410,1,72.0,1.0,955.3170895,0,1,113120.3331,0.0,20.0,20.0,2029
411,1,78.0,1.0,1238.551101,1,1,122171.5258,335.0,0.0,335.0,
412,1,73.0,1.0,1238.551101,1,1,122171.5258,225.0,75.0,300.0,
413,1,73.0,0.0,1238.551101,1,1,122171.5258,250.0,0.0,250.0,
414,9,75.0,1.0,1238.551101,1,1,122171.5258,141.0,100.0,241.0,2029
415,1,68.0,0.0,1238.551101,1,1,122171.5258,225.8,0.0,225.8,
416,1,68.0,0.0,1238.551101,1,1,122171.5258,183.0,0.0,183.0,
417,10,59.0,1.0,1238.551101,1,1,122171.5258,175.0,0.0,175.0,
418,1,78.0,1.0,1238.551101,1,1,122171.5258,160.6,0.0,160.6,2029
419,1,70.0,0.0,1238.551101,1,1,122171.5258,160.0,0.0,160.0,
420,9,52.0,1.0,1238.551101,1,1,122171.5258,150.0,0.0,150.0,2029
421,1,47.0,0.0,1238.551101,1,1,122171.5258,145.0,0.0,145.0,
422,1,88.0,0.0,1238.551101,1,1,122171.5258,138.5,0.0,138.5,
423,10,75.0,1.0,1238.551101,1,1,122171.5258,137.0,0.0,137.0,2029
424,1,66.0,0.0,1238.551101,1,1,122171.5258,117.0,0.0,117.0,
425,1,74.0,1.0,1238.551101,1,1,122171.5258,100.05,0.0,100.05,
426,1,35.0,1.0,1238.551101,1,1,122171.5258,100.0,0.0,100.0,2030
427,1,61.0,0.0,1238.551101,1,1,122171.5258,81.0,0.0,81.0,
428,1,68.0,1.0,1238.551101,0,1,122171.5258,50.0,0.0,50.0,2030
429,1,87.0,0.0,1238.551101,0,1,122171.5258,50.0,0.0,50.0,2030
430,1,43.0,1.0,1238.551101,0,1,122171.5258,49.0,0.0,49.0,2030
431,9,49.0,1.0,1238.551101,0,1,122171.5258,43.0,0.0,43.0,2030
432,1,20.0,0.0,1238.551101,0,1,122171.5258,40.0,0.0,40.0,
433,1,57.0,1.0,1238.551101,0,1,122171.5258,30.0,0.0,30.0,2030
434,1,34.0,0.0,1238.551101,0,1,122171.5258,12.0,0.0,12.0,
435,1,79.0,0.0,1329.88726,1,2,91067.54993,400.0,0.0,400.0,
436,1,77.0,0.0,1329.88726,1,2,91067.54993,174.0,0.0,174.0,
437,9,69.0,1.0,1329.88726,1,2,91067.54993,153.0,0.0,153.0,2030
438,9,63.0,1.0,1329.88726,1,2,91067.54993,98.0,0.0,98.0,2030
439,9,52.0,1.0,1329.88726,1,2,91067.54993,80.0,0.0,80.0,
440,9,55.0,1.0,1329.88726,0,2,91067.54993,48.0,7.0,55.0,2030
441,1,80.0,0.0,1063.917431,1,2,144890.8878,360.0,0.0,360.0,2030
442,2,73.0,0.0,1063.917431,1,2,144890.8878,285.0,0.0,285.0,
443,1,47.0,0.0,1063.917431,1,2,144890.8878,245.4,0.0,245.4,2030
444,1,74.0,1.0,1063.917431,1,2,144890.8878,239.0,0.0,239.0,
445,1,82.0,0.0,1063.917431,1,2,144890.8878,205.0,0.0,205.0,
446,9,62.0,1.0,1063.917431,1,2,144890.8878,186.0,0.0,186.0,
447,1,75.0,0.0,1063.917431,1,2,144890.8878,145.0,0.0,145.0,2031
448,1,74.0,0.0,1063.917431,1,2,144890.8878,133.0,0.0,133.0,
449,1,58.0,0.0,1063.917431,1,2,144890.8878,110.0,0.0,110.0,2031
450,1,68.0,0.0,1063.917431,1,2,144890.8878,0.0,100.0,100.0,2031
451,1,57.0,0.0,1063.917431,1,2,144890.8878,87.0,0.0,87.0,
452,1,69.0,1.0,1063.917431,1,2,144890.8878,80.0,0.0,80.0,
453,1,48.0,1.0,1063.917431,0,2,144890.8878,74.0,0.0,74.0,
454,1,17.0,1.0,1063.917431,0,2,144890.8878,67.7,0.0,67.7,2031
455,9,69.0,1.0,1063.917431,0,2,144890.8878,64.0,0.0,64.0,2031
456,1,73.0,1.0,1063.917431,0,2,144890.8878,59.0,0.0,59.0,2031
457,1,45.0,1.0,1063.917431,0,2,144890.8878,50.0,0.0,50.0,
458,9,61.0,1.0,1063.917431,0,2,144890.8878,50.0,0.0,50.0,2031
459,1,54.0,0.0,1063.917431,0,2,144890.8878,50.0,0.0,50.0,2031
460,9,46.0,1.0,1063.917431,0,2,144890.8878,40.0,0.0,40.0,
461,1,61.0,1.0,2216.710494,1,1,158819.9855,250.0,50.0,300.0,
462,1,51.0,0.0,2216.710494,1,1,158819.9855,250.0,0.0,250.0,2031
463,1,67.0,0.0,2216.710494,1,1,158819.9855,229.0,0.0,229.0,2031
464,1,70.0,1.0,2216.710494,1,1,158819.9855,200.0,0.0,200.0,
465,1,79.0,0.0,2216.710494,1,1,158819.9855,170.0,0.0,170.0,2031
466,1,66.0,0.0,2216.710494,1,1,158819.9855,159.0,0.0,159.0,
467,2,70.0,0.0,2216.710494,1,1,158819.9855,142.0,0.0,142.0,2031
468,3,57.0,1.0,2216.710494,1,1,158819.9855,105.0,0.0,105.0,
469,11,43.0,1.0,2216.710494,1,1,158819.9855,86.0,0.0,86.0,
470,1,45.0,1.0,2216.710494,1,1,158819.9855,80.0,0.0,80.0,
471,1,56.0,0.0,2216.710494,0,1,158819.9855,65.0,0.0,65.0,2031
472,9,60.0,1.0,2216.710494,0,1,158819.9855,50.0,0.0,50.0,
473,1,69.0,1.0,2216.710494,0,1,158819.9855,15.0,35.0,50.0,
474,1,40.0,1.0,3350.010177,1,1,144393.7967,315.0,0.0,315.0,
475,1,74.0,0.0,3350.010177,1,1,144393.7967,170.0,0.0,170.0,2031
476,1,49.0,0.0,3350.010177,1,1,144393.7967,159.0,0.0,159.0,
477,1,71.0,1.0,3350.010177,1,1,144393.7967,151.0,0.0,151.0,
478,1,47.0,0.0,3350.010177,1,1,144393.7967,150.0,0.0,150.0,2031
479,1,47.0,0.0,3350.010177,1,1,144393.7967,147.0,0.0,147.0,2031
480,1,75.0,1.0,3350.010177,1,1,144393.7967,140.25,0.0,140.25,2031
481,1,72.0,0.0,3350.010177,1,1,144393.7967,120.0,0.0,120.0,
482,1,64.0,0.0,3350.010177,1,1,144393.7967,100.0,0.0,100.0,
483,1,74.0,1.0,3350.010177,1,1,144393.7967,95.0,0.0,95.0,
484,1,25.0,0.0,3350.010177,1,1,144393.7967,81.3,0.0,81.3,
485,1,57.0,0.0,3350.010177,0,1,144393.7967,70.0,0.0,70.0,
486,10,59.0,1.0,3350.010177,0,1,144393.7967,65.0,0.0,65.0,
487,1,67.0,0.0,3350.010177,0,1,144393.7967,55.0,0.0,55.0,2031
488,9,61.0,1.0,3350.010177,0,1,144393.7967,50.0,0.0,50.0,
489,1,79.0,1.0,3350.010177,0,1,144393.7967,0.0,50.0,50.0,2032
490,9,54.0,1.0,3350.010177,0,1,144393.7967,45.0,0.0,45.0,
491,1,84.0,1.0,3350.010177,0,1,144393.7967,0.0,25.0,25.0,2032
492,1,18.0,1.0,3350.010177,0,1,144393.7967,23.0,0.0,23.0,2032
493,1,63.0,1.0,2793.571736,1,1,145741.1811,260.0,0.0,260.0,
494,1,78.0,0.0,2793.571736,1,1,145741.1811,250.0,0.0,250.0,
495,1,76.0,1.0,2793.571736,1,1,145741.1811,140.0,0.0,140.0,
496,1,53.0,1.0,2793.571736,1,1,145741.1811,133.0,0.0,133.0,2032
497,9,76.0,1.0,2793.571736,1,1,145741.1811,128.0,0.0,128.0,2032
498,1,72.0,1.0,2793.571736,1,1,145741.1811,100.0,0.0,100.0,
499,1,72.0,0.0,2793.571736,1,1,145741.1811,100.0,0.0,100.0,
500,1,68.0,0.0,2793.571736,1,1,145741.1811,100.0,0.0,100.0,
501,9,80.0,1.0,2793.571736,1,1,145741.1811,97.0,0.0,97.0,2032
502,1,69.0,1.0,2793.571736,1,1,145741.1811,91.0,0.0,91.0,2032
503,1,55.0,1.0,2793.571736,1,1,145741.1811,90.0,0.0,90.0,2032
504,9,0.0,1.0,2793.571736,1,1,145741.1811,83.5,0.0,83.5,
505,9,66.0,1.0,2793.571736,0,1,145741.1811,0.0,50.0,50.0,
506,10,73.0,1.0,2793.571736,0,1,145741.1811,33.5,0.0,33.5,2032
507,1,78.0,0.0,1571.168421,1,0,126489.1505,181.1,0.0,181.1,
508,1,86.0,1.0,1571.168421,1,0,126489.1505,164.0,0.0,164.0,
509,10,23.0,1.0,1571.168421,1,0,126489.1505,115.0,0.0,115.0,
510,1,65.0,0.0,1571.168421,1,0,126489.1505,100.0,0.0,100.0,
511,1,71.0,1.0,1571.168421,0,0,126489.1505,55.0,0.0,55.0,2033
512,1,79.0,1.0,1571.168421,0,0,126489.1505,50.0,0.0,50.0,
513,1,20.0,0.0,1571.168421,0,0,126489.1505,10.0,25.0,35.0,
514,1,68.0,1.0,1299.347658,1,2,131699.6578,452.0,0.0,452.0,2033
515,1,85.0,0.0,1299.347658,1,2,131699.6578,215.0,0.0,215.0,2033
516,1,57.0,1.0,1299.347658,1,2,131699.6578,202.0,0.0,202.0,2033
517,1,0.0,1.0,1299.347658,1,2,131699.6578,145.25,0.0,145.25,
518,1,72.0,0.0,1299.347658,1,2,131699.6578,134.0,6.0,140.0,
519,1,65.0,0.0,1299.347658,1,2,131699.6578,135.0,0.0,135.0,2033
520,1,80.0,0.0,1299.347658,1,2,131699.6578,115.0,0.0,115.0,2033
521,1,57.0,1.0,1299.347658,1,2,131699.6578,112.0,0.0,112.0,
522,1,67.0,1.0,1299.347658,1,2,131699.6578,110.0,0.0,110.0,2033
523,1,57.0,1.0,1299.347658,1,2,131699.6578,110.0,0.0,110.0,
524,10,65.0,1.0,1299.347658,1,2,131699.6578,102.8,0.0,102.8,2034
525,9,79.0,1.0,1299.347658,1,2,131699.6578,102.0,0.0,102.0,
526,1,76.0,1.0,1299.347658,1,2,131699.6578,0.0,100.0,100.0,2034
527,3,71.0,0.0,1299.347658,1,2,131699.6578,100.0,0.0,100.0,2034
528,1,69.0,1.0,1299.347658,1,2,131699.6578,88.0,0.0,88.0,
529,10,56.0,1.0,1299.347658,0,2,131699.6578,70.0,0.0,70.0,2034
530,1,66.0,0.0,1299.347658,0,2,131699.6578,50.0,10.0,60.0,
531,1,41.0,1.0,1299.347658,0,2,131699.6578,50.0,0.0,50.0,
532,9,64.0,1.0,1299.347658,0,2,131699.6578,50.0,0.0,50.0,
533,1,75.0,1.0,1299.347658,0,2,131699.6578,0.0,50.0,50.0,2034
534,1,71.0,1.0,1299.347658,0,2,131699.6578,47.5,0.0,47.5,
535,9,44.0,1.0,1299.347658,0,2,131699.6578,30.0,0.0,30.0,
536,9,48.0,1.0,1299.347658,0,2,131699.6578,20.0,0.0,20.0,
537,9,83.0,1.0,1233.313752,1,1,128634.704,451.0,0.0,451.0,
538,9,67.0,1.0,1233.313752,1,1,128634.704,400.0,0.0,400.0,2034
539,1,85.0,0.0,1233.313752,1,1,128634.704,245.0,0.0,245.0,2034
540,9,79.0,1.0,1233.313752,1,1,128634.704,225.0,0.0,225.0,2034
541,10,64.0,1.0,1233.313752,1,1,128634.704,200.0,0.0,200.0,
542,1,66.0,1.0,1233.313752,1,1,128634.704,200.0,0.0,200.0,2034
543,1,76.0,0.0,1233.313752,1,1,128634.704,200.0,0.0,200.0,2034
544,1,70.0,0.0,1233.313752,1,1,128634.704,171.0,0.0,171.0,
545,1,67.0,0.0,1233.313752,1,1,128634.704,154.0,0.0,154.0,2035
546,1,53.0,1.0,1233.313752,1,1,128634.704,150.0,0.0,150.0,2035
547,1,50.0,0.0,1233.313752,1,1,128634.704,129.0,21.0,150.0,2035
548,1,74.0,0.0,1233.313752,1,1,128634.704,145.0,0.0,145.0,
549,1,79.0,1.0,1233.313752,1,1,128634.704,135.0,0.0,135.0,
550,1,73.0,1.0,1233.313752,1,1,128634.704,127.0,0.0,127.0,2035
551,5,48.0,0.0,1233.313752,1,1,128634.704,125.45,0.0,125.45,
552,1,78.0,1.0,1233.313752,1,1,128634.704,125.0,0.0,125.0,
553,10,40.0,1.0,1233.313752,1,1,128634.704,113.0,0.0,113.0,
554,1,40.0,1.0,1233.313752,1,1,128634.704,105.0,0.0,105.0,
555,3,86.0,0.0,1233.313752,1,1,128634.704,105.0,0.0,105.0,
556,1,66.0,1.0,1233.313752,1,1,128634.704,102.0,0.0,102.0,2035
557,2,80.0,1.0,1233.313752,1,1,128634.704,82.0,0.0,82.0,
558,1,56.0,1.0,1233.313752,1,1,128634.704,80.0,0.0,80.0,2035
559,1,80.0,1.0,1233.313752,0,1,128634.704,60.0,0.0,60.0,
560,1,68.0,0.0,1233.313752,0,1,128634.704,60.0,0.0,60.0,
561,1,64.0,0.0,1233.313752,0,1,128634.704,60.0,0.0,60.0,
562,1,87.0,0.0,1233.313752,0,1,128634.704,55.0,0.0,55.0,
563,9,54.0,1.0,1233.313752,0,1,128634.704,54.0,0.0,54.0,
564,10,42.0,1.0,1233.313752,0,1,128634.704,45.7,0.0,45.7,
565,1,69.0,0.0,1233.313752,0,1,128634.704,41.5,0.0,41.5,
566,1,63.0,0.0,1233.313752,0,1,128634.704,25.0,0.0,25.0,2035
567,2,66.0,0.0,1376.672373,1,2,123708.1303,296.0,0.0,296.0,2035
568,1,72.0,1.0,1376.672373,1,2,123708.1303,244.0,0.0,244.0,
569,9,74.0,1.0,1376.672373,1,2,123708.1303,220.0,0.0,220.0,2035
570,2,51.0,0.0,1376.672373,1,2,123708.1303,206.5,0.0,206.5,
571,3,57.0,0.0,1376.672373,1,2,123708.1303,150.8,49.2,200.0,
572,1,44.0,0.0,1376.672373,1,2,123708.1303,185.0,0.0,185.0,
573,1,44.0,0.0,1376.672373,1,2,123708.1303,185.0,0.0,185.0,
574,9,69.0,1.0,1376.672373,1,2,123708.1303,170.0,0.0,170.0,
575,2,76.0,0.0,1376.672373,1,2,123708.1303,151.95,0.0,151.95,2036
576,1,51.0,0.0,1376.672373,1,2,123708.1303,100.0,50.0,150.0,2036
577,1,43.0,1.0,1376.672373,1,2,123708.1303,133.0,10.0,143.0,
578,1,77.0,0.0,1376.672373,1,2,123708.1303,137.0,0.0,137.0,2036
579,1,57.0,1.0,1376.672373,1,2,123708.1303,115.0,0.0,115.0,2036
580,1,53.0,1.0,1376.672373,1,2,123708.1303,113.0,0.0,113.0,2036
581,1,62.0,1.0,1376.672373,1,2,123708.1303,100.0,0.0,100.0,
582,1,82.0,1.0,1376.672373,1,2,123708.1303,80.0,20.0,100.0,2036
583,1,78.0,1.0,1376.672373,1,2,123708.1303,0.0,100.0,100.0,2036
584,2,71.0,1.0,1376.672373,1,2,123708.1303,85.0,0.0,85.0,
585,1,57.0,0.0,1376.672373,1,2,123708.1303,80.0,0.0,80.0,
586,1,82.0,1.0,1376.672373,0,2,123708.1303,72.0,0.0,72.0,
587,1,63.0,0.0,1376.672373,0,2,123708.1303,46.0,0.0,46.0,
588,1,48.0,1.0,1376.672373,0,2,123708.1303,36.0,0.0,36.0,
589,2,19.0,1.0,1376.672373,0,2,123708.1303,32.0,0.0,32.0,2036
590,1,51.0,1.0,1376.672373,0,2,123708.1303,27.6,0.0,27.6,
591,1,44.0,0.0,1376.672373,0,2,123708.1303,-185.0,0.0,-185.0,
592,1,76.0,1.0,1985.157542,1,1,123595.6771,374.0,0.0,374.0,
593,1,79.0,1.0,1985.157542,1,1,123595.6771,324.0,0.0,324.0,
594,1,74.0,1.0,1985.157542,1,1,123595.6771,203.0,0.0,203.0,
595,2,77.0,0.0,1985.157542,1,1,123595.6771,195.0,0.0,195.0,2036
596,9,69.0,1.0,1985.157542,1,1,123595.6771,185.0,0.0,185.0,
597,1,71.0,0.0,1985.157542,1,1,123595.6771,165.0,0.0,165.0,2036
598,1,66.0,1.0,1985.157542,1,1,123595.6771,132.0,5.0,137.0,2036
599,3,68.0,1.0,1985.157542,1,1,123595.6771,132.0,0.0,132.0,2036
600,1,56.0,1.0,1985.157542,1,1,123595.6771,115.0,0.0,115.0,2036
601,9,79.0,1.0,1985.157542,1,1,123595.6771,107.6,0.0,107.6,
602,9,75.0,1.0,1985.157542,1,1,123595.6771,103.0,0.0,103.0,
603,2,58.0,1.0,1985.157542,0,1,123595.6771,70.0,0.0,70.0,2036
604,1,35.0,1.0,1985.157542,0,1,123595.6771,15.0,50.0,65.0,
605,1,47.0,0.0,1985.157542,0,1,123595.6771,60.0,0.0,60.0,2037
606,9,67.0,1.0,1985.157542,0,1,123595.6771,55.0,0.0,55.0,2037
607,2,80.0,0.0,1985.157542,0,1,123595.6771,50.0,5.0,55.0,
608,1,72.0,1.0,1985.157542,0,1,123595.6771,54.0,0.0,54.0,
609,1,77.0,0.0,1985.157542,0,1,123595.6771,50.0,0.0,50.0,
610,1,19.0,1.0,1985.157542,0,1,123595.6771,46.0,0.0,46.0,2037
611,1,22.0,1.0,1985.157542,0,1,123595.6771,33.0,0.0,33.0,
612,1,49.0,0.0,1985.157542,0,1,123595.6771,0.0,30.0,30.0,
613,1,93.0,0.0,1985.157542,0,1,123595.6771,25.0,0.0,25.0,2037
614,1,89.0,1.0,646.3132907,1,2,73787.18167,405.0,0.0,405.0,
615,2,67.0,0.0,646.3132907,1,2,73787.18167,266.5,0.0,266.5,
616,9,51.0,1.0,646.3132907,1,2,73787.18167,255.0,0.0,255.0,2037
617,1,75.0,0.0,646.3132907,1,2,73787.18167,188.0,0.0,188.0,
618,1,65.0,1.0,646.3132907,1,2,73787.18167,184.0,0.0,184.0,
619,1,57.0,1.0,646.3132907,1,2,73787.18167,175.7,0.0,175.7,2038
620,9,82.0,1.0,646.3132907,1,2,73787.18167,150.0,0.0,150.0,
621,1,77.0,0.0,646.3132907,1,2,73787.18167,150.0,0.0,150.0,2038
622,1,66.0,1.0,646.3132907,1,2,73787.18167,148.5,0.0,148.5,2038
623,9,63.0,1.0,646.3132907,1,2,73787.18167,138.5,0.0,138.5,
624,1,85.0,1.0,646.3132907,1,2,73787.18167,119.1,0.0,119.1,2038
625,9,36.0,1.0,646.3132907,1,2,73787.18167,100.35,0.0,100.35,2038
626,1,63.0,0.0,646.3132907,1,2,73787.18167,95.6,0.0,95.6,2038
627,1,19.0,0.0,646.3132907,1,2,73787.18167,91.6,0.0,91.6,2038
628,1,71.0,1.0,646.3132907,1,2,73787.18167,84.0,0.0,84.0,2039
629,1,43.0,0.0,646.3132907,1,2,73787.18167,83.0,0.0,83.0,2039
630,9,63.0,1.0,646.3132907,1,2,73787.18167,80.0,0.0,80.0,2039
631,9,71.0,1.0,646.3132907,0,2,73787.18167,65.0,0.0,65.0,2039
632,1,73.0,1.0,646.3132907,0,2,73787.18167,63.0,0.0,63.0,
633,1,70.0,0.0,646.3132907,0,2,73787.18167,60.0,0.0,60.0,2039
634,1,60.0,1.0,646.3132907,0,2,73787.18167,52.0,0.0,52.0,2040
635,1,55.0,1.0,646.3132907,0,2,73787.18167,50.0,0.0,50.0,
636,1,40.0,0.0,646.3132907,0,2,73787.18167,50.0,0.0,50.0,2040
637,2,70.0,1.0,646.3132907,0,2,73787.18167,38.0,0.0,38.0,2040
638,2,43.0,1.0,646.3132907,0,2,73787.18167,36.35,0.0,36.35,2040
639,2,18.0,1.0,646.3132907,0,2,73787.18167,35.0,0.0,35.0,2040
640,1,64.0,1.0,646.3132907,0,2,73787.18167,35.0,0.0,35.0,
641,1,39.0,1.0,646.3132907,0,2,73787.18167,32.0,0.0,32.0,
642,1,65.0,1.0,646.3132907,0,2,73787.18167,25.0,0.0,25.0,2040
643,1,71.0,0.0,757.0440529,1,4,78064.3738,245.3,0.0,245.3,2040
644,1,52.0,0.0,757.0440529,1,4,78064.3738,130.0,0.0,130.0,
645,2,55.0,1.0,757.0440529,1,4,78064.3738,110.0,0.0,110.0,2040
646,1,77.0,0.0,757.0440529,1,4,78064.3738,85.0,0.0,85.0,
647,1,65.0,0.0,757.0440529,1,4,78064.3738,79.0,0.0,79.0,
648,1,65.0,0.0,757.0440529,0,4,78064.3738,60.0,0.0,60.0,2040
649,2,69.0,0.0,757.0440529,0,4,78064.3738,53.0,5.0,58.0,2041
650,1,38.0,1.0,757.0440529,0,4,78064.3738,52.0,0.0,52.0,
651,1,77.0,1.0,757.0440529,0,4,78064.3738,50.0,0.0,50.0,
652,1,49.0,1.0,757.0440529,0,4,78064.3738,41.0,0.0,41.0,2041
653,3,66.0,0.0,555.1593407,1,4,87516.00515,173.0,0.0,173.0,
654,1,44.0,1.0,555.1593407,1,4,87516.00515,157.7,0.0,157.7,2041
655,1,67.0,1.0,555.1593407,1,4,87516.00515,88.0,0.0,88.0,
656,2,65.0,1.0,555.1593407,1,4,87516.00515,83.0,0.0,83.0,2041
657,1,59.0,0.0,555.1593407,0,4,87516.00515,60.0,0.0,60.0,2041
658,9,74.0,1.0,555.1593407,0,4,87516.00515,0.0,40.0,40.0,2041
659,12,46.0,1.0,460.1008772,1,4,79110.19348,400.0,0.0,400.0,2041
660,3,67.0,0.0,460.1008772,1,4,79110.19348,263.0,0.0,263.0,
661,1,77.0,0.0,460.1008772,1,4,79110.19348,90.0,0.0,90.0,2041
662,1,56.0,0.0,460.1008772,0,4,79110.19348,61.0,0.0,61.0,2041
