,age,num_streets,gender,Acq,postcode,avg salary,Median_Tot_fam_inc_weekly,avg gross tax paid,avg donation value,prediction,profitable
334,75.0,1,1,0.0,2046,82609.88307,2199,23617.44687,598.985594,1,1
335,71.0,1,1,0.0,2046,82609.88307,2199,23617.44687,598.985594,1,1
336,66.0,2,0,1.0,2046,82609.88307,2199,23617.44687,598.985594,1,1
337,74.0,1,1,1.0,2046,82609.88307,2199,23617.44687,598.985594,0,1
338,51.0,2,0,0.0,2046,82609.88307,2199,23617.44687,598.985594,1,1
339,56.0,1,0,1.0,2046,82609.88307,2199,23617.44687,598.985594,1,1
340,61.0,1,1,1.0,2046,82609.88307,2199,23617.44687,598.985594,1,1
341,69.0,1,1,0.0,2046,82609.88307,2199,23617.44687,598.985594,1,1
342,76.0,1,1,0.0,2046,82609.88307,2199,23617.44687,598.985594,1,1
343,56.0,1,0,0.0,2046,82609.88307,2199,23617.44687,598.985594,0,0
344,74.0,1,1,1.0,2046,82609.88307,2199,23617.44687,598.985594,0,0
345,74.0,1,1,0.0,2046,82609.88307,2199,23617.44687,598.985594,0,0
346,62.0,3,0,0.0,2046,82609.88307,2199,23617.44687,598.985594,0,0
347,70.0,1,1,1.0,2046,82609.88307,2199,23617.44687,598.985594,0,0
348,53.0,1,1,0.0,2046,82609.88307,2199,23617.44687,598.985594,0,0
349,76.0,1,1,1.0,2046,82609.88307,2199,23617.44687,598.985594,0,0
350,40.0,9,1,1.0,2046,82609.88307,2199,23617.44687,598.985594,0,0
351,17.0,9,1,1.0,2046,82609.88307,2199,23617.44687,598.985594,0,0
352,40.0,10,1,1.0,2046,82609.88307,2199,23617.44687,598.985594,0,0
353,18.0,1,0,1.0,2046,82609.88307,2199,23617.44687,598.985594,0,0
354,20.0,9,1,1.0,2047,92535.62244,2616,30953.64458,1090.088608,1,1
355,54.0,1,1,0.0,2047,92535.62244,2616,30953.64458,1090.088608,0,0
356,27.0,1,0,0.0,2047,92535.62244,2616,30953.64458,1090.088608,0,0
357,70.0,1,0,1.0,2047,92535.62244,2616,30953.64458,1090.088608,0,0
358,36.0,9,1,1.0,2047,92535.62244,2616,30953.64458,1090.088608,0,0
359,45.0,1,0,1.0,2047,92535.62244,2616,30953.64458,1090.088608,0,0
360,61.0,1,1,1.0,2048,78253.29148,2301,20676.53214,593.7365045,1,1
361,70.0,1,1,1.0,2048,78253.29148,2301,20676.53214,593.7365045,1,1
362,71.0,1,1,1.0,2049,74466.95763,2241,19519.80568,1283.014613,1,1
363,67.0,1,1,0.0,2049,74466.95763,2241,19519.80568,1283.014613,1,1
364,50.0,1,1,0.0,2049,74466.95763,2241,19519.80568,1283.014613,1,1
365,64.0,1,1,1.0,2049,74466.95763,2241,19519.80568,1283.014613,1,1
366,83.0,1,0,0.0,2049,74466.95763,2241,19519.80568,1283.014613,1,1
367,62.0,1,0,1.0,2049,74466.95763,2241,19519.80568,1283.014613,1,1
368,45.0,9,1,1.0,2050,83364.88329,2573,21905.15316,632.0718499,1,1
369,76.0,1,1,0.0,2050,83364.88329,2573,21905.15316,632.0718499,0,0
370,71.0,1,1,0.0,2060,93729.85331,2744,33479.25895,8138.851565,1,1
371,58.0,1,1,1.0,2060,93729.85331,2744,33479.25895,8138.851565,1,1
372,66.0,1,0,1.0,2060,93729.85331,2744,33479.25895,8138.851565,1,1
373,58.0,1,1,1.0,2060,93729.85331,2744,33479.25895,8138.851565,1,1
374,65.0,9,1,1.0,2062,99739.37728,2748,33183.55795,858.379085,1,1
375,56.0,1,0,1.0,2062,99739.37728,2748,33183.55795,858.379085,1,1
376,55.0,9,1,1.0,2062,99739.37728,2748,33183.55795,858.379085,0,0
377,72.0,2,1,0.0,2063,139507.2418,2836,68001.68137,1963.427123,1,1
378,64.0,2,0,0.0,2063,139507.2418,2836,68001.68137,1963.427123,1,1
379,77.0,1,1,1.0,2063,139507.2418,2836,68001.68137,1963.427123,1,1
380,74.0,1,1,0.0,2063,139507.2418,2836,68001.68137,1963.427123,1,1
381,69.0,1,1,0.0,2063,139507.2418,2836,68001.68137,1963.427123,1,1
382,62.0,1,1,1.0,2063,139507.2418,2836,68001.68137,1963.427123,1,1
383,62.0,1,0,1.0,2063,139507.2418,2836,68001.68137,1963.427123,1,1
384,62.0,1,0,1.0,2063,139507.2418,2836,68001.68137,1963.427123,1,1
385,79.0,1,1,1.0,2063,139507.2418,2836,68001.68137,1963.427123,1,1
386,71.0,9,0,1.0,2063,139507.2418,2836,68001.68137,1963.427123,1,1
387,68.0,1,1,1.0,2063,139507.2418,2836,68001.68137,1963.427123,0,0
388,62.0,1,0,1.0,2063,139507.2418,2836,68001.68137,1963.427123,1,0
389,83.0,1,1,1.0,2064,85423.02434,2400,26394.20576,1026.585756,1,1
390,53.0,1,1,1.0,2064,85423.02434,2400,26394.20576,1026.585756,1,1
391,72.0,1,0,1.0,2064,85423.02434,2400,26394.20576,1026.585756,1,1
392,72.0,1,0,1.0,2064,85423.02434,2400,26394.20576,1026.585756,1,1
393,50.0,1,1,1.0,2064,85423.02434,2400,26394.20576,1026.585756,1,1
394,18.0,1,1,1.0,2064,85423.02434,2400,26394.20576,1026.585756,0,0
395,72.0,1,0,1.0,2064,85423.02434,2400,26394.20576,1026.585756,1,0
396,74.0,1,1,0.0,2065,93936.13305,2714,30887.94447,955.3170895,1,1
397,92.0,1,1,1.0,2065,93936.13305,2714,30887.94447,955.3170895,1,1
398,71.0,1,1,0.0,2065,93936.13305,2714,30887.94447,955.3170895,1,1
399,50.0,1,1,0.0,2065,93936.13305,2714,30887.94447,955.3170895,1,1
400,64.0,1,1,1.0,2065,93936.13305,2714,30887.94447,955.3170895,1,1
401,47.0,9,1,1.0,2065,93936.13305,2714,30887.94447,955.3170895,1,1
402,62.0,1,0,0.0,2065,93936.13305,2714,30887.94447,955.3170895,1,1
403,46.0,1,1,1.0,2065,93936.13305,2714,30887.94447,955.3170895,1,1
404,70.0,1,1,0.0,2065,93936.13305,2714,30887.94447,955.3170895,0,0
405,64.0,1,1,1.0,2065,93936.13305,2714,30887.94447,955.3170895,1,0
406,57.0,9,0,1.0,2065,93936.13305,2714,30887.94447,955.3170895,0,0
407,60.0,9,1,1.0,2065,93936.13305,2714,30887.94447,955.3170895,0,0
408,39.0,1,1,1.0,2065,93936.13305,2714,30887.94447,955.3170895,0,0
409,72.0,1,0,0.0,2065,93936.13305,2714,30887.94447,955.3170895,0,0
410,72.0,1,1,1.0,2065,93936.13305,2714,30887.94447,955.3170895,0,0
411,78.0,1,1,1.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
412,73.0,1,1,1.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
413,73.0,1,0,0.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
414,75.0,9,0,1.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
415,68.0,1,1,0.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
416,68.0,1,1,0.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
417,59.0,10,0,1.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
418,78.0,1,0,1.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
419,70.0,1,1,0.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
420,52.0,9,1,1.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
421,47.0,1,1,0.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
422,88.0,1,1,0.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
423,75.0,10,0,1.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
424,66.0,1,1,0.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
425,74.0,1,0,1.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
426,35.0,1,0,1.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
427,61.0,1,0,0.0,2066,95546.27395,2614,34679.22478,1238.551101,1,1
428,68.0,1,1,1.0,2066,95546.27395,2614,34679.22478,1238.551101,0,0
429,87.0,1,1,0.0,2066,95546.27395,2614,34679.22478,1238.551101,0,0
430,43.0,1,1,1.0,2066,95546.27395,2614,34679.22478,1238.551101,0,0
431,49.0,9,1,1.0,2066,95546.27395,2614,34679.22478,1238.551101,0,0
432,20.0,1,0,0.0,2066,95546.27395,2614,34679.22478,1238.551101,0,0
433,57.0,1,0,1.0,2066,95546.27395,2614,34679.22478,1238.551101,0,0
434,34.0,1,1,0.0,2066,95546.27395,2614,34679.22478,1238.551101,0,0
435,79.0,1,0,0.0,2067,80324.09993,1924,22624.10012,1329.88726,1,1
436,77.0,1,1,0.0,2067,80324.09993,1924,22624.10012,1329.88726,1,1
437,69.0,9,1,1.0,2067,80324.09993,1924,22624.10012,1329.88726,1,1
438,63.0,9,0,1.0,2067,80324.09993,1924,22624.10012,1329.88726,1,1
439,52.0,9,1,1.0,2067,80324.09993,1924,22624.10012,1329.88726,1,1
440,55.0,9,0,1.0,2067,80324.09993,1924,22624.10012,1329.88726,0,0
441,80.0,1,0,0.0,2068,110504.5066,2659,44403.0383,1063.917431,1,1
442,73.0,2,1,0.0,2068,110504.5066,2659,44403.0383,1063.917431,1,1
443,47.0,1,1,0.0,2068,110504.5066,2659,44403.0383,1063.917431,1,1
444,74.0,1,0,1.0,2068,110504.5066,2659,44403.0383,1063.917431,1,1
445,82.0,1,1,0.0,2068,110504.5066,2659,44403.0383,1063.917431,1,1
446,62.0,9,1,1.0,2068,110504.5066,2659,44403.0383,1063.917431,1,1
447,75.0,1,0,0.0,2068,110504.5066,2659,44403.0383,1063.917431,1,1
448,74.0,1,0,0.0,2068,110504.5066,2659,44403.0383,1063.917431,1,1
449,58.0,1,0,0.0,2068,110504.5066,2659,44403.0383,1063.917431,1,1
450,68.0,1,0,0.0,2068,110504.5066,2659,44403.0383,1063.917431,1,1
451,57.0,1,1,0.0,2068,110504.5066,2659,44403.0383,1063.917431,1,1
452,69.0,1,0,1.0,2068,110504.5066,2659,44403.0383,1063.917431,1,1
453,48.0,1,1,1.0,2068,110504.5066,2659,44403.0383,1063.917431,0,0
454,17.0,1,0,1.0,2068,110504.5066,2659,44403.0383,1063.917431,0,0
455,69.0,9,1,1.0,2068,110504.5066,2659,44403.0383,1063.917431,0,0
456,73.0,1,0,1.0,2068,110504.5066,2659,44403.0383,1063.917431,0,0
457,45.0,1,1,1.0,2068,110504.5066,2659,44403.0383,1063.917431,0,0
458,61.0,9,1,1.0,2068,110504.5066,2659,44403.0383,1063.917431,0,0
459,54.0,1,1,0.0,2068,110504.5066,2659,44403.0383,1063.917431,0,0
460,46.0,9,0,1.0,2068,110504.5066,2659,44403.0383,1063.917431,0,0
461,61.0,1,0,1.0,2069,111591.9682,2740,50335.04606,2216.710494,1,1
462,51.0,1,1,0.0,2069,111591.9682,2740,50335.04606,2216.710494,1,1
463,67.0,1,1,0.0,2069,111591.9682,2740,50335.04606,2216.710494,1,1
464,70.0,1,0,1.0,2069,111591.9682,2740,50335.04606,2216.710494,1,1
465,79.0,1,0,0.0,2069,111591.9682,2740,50335.04606,2216.710494,1,1
466,66.0,1,0,0.0,2069,111591.9682,2740,50335.04606,2216.710494,1,1
467,70.0,2,0,0.0,2069,111591.9682,2740,50335.04606,2216.710494,1,1
468,57.0,3,0,1.0,2069,111591.9682,2740,50335.04606,2216.710494,1,1
469,43.0,11,1,1.0,2069,111591.9682,2740,50335.04606,2216.710494,1,1
470,45.0,1,0,1.0,2069,111591.9682,2740,50335.04606,2216.710494,1,1
471,56.0,1,1,0.0,2069,111591.9682,2740,50335.04606,2216.710494,0,0
472,60.0,9,1,1.0,2069,111591.9682,2740,50335.04606,2216.710494,0,0
473,69.0,1,1,1.0,2069,111591.9682,2740,50335.04606,2216.710494,0,0
474,40.0,1,0,1.0,2070,108589.2762,2749,43702.09293,3350.010177,1,1
475,74.0,1,1,0.0,2070,108589.2762,2749,43702.09293,3350.010177,1,1
476,49.0,1,1,0.0,2070,108589.2762,2749,43702.09293,3350.010177,1,1
477,71.0,1,1,1.0,2070,108589.2762,2749,43702.09293,3350.010177,1,1
478,47.0,1,1,0.0,2070,108589.2762,2749,43702.09293,3350.010177,1,1
479,47.0,1,1,0.0,2070,108589.2762,2749,43702.09293,3350.010177,1,1
480,75.0,1,0,1.0,2070,108589.2762,2749,43702.09293,3350.010177,1,1
481,72.0,1,0,0.0,2070,108589.2762,2749,43702.09293,3350.010177,1,1
482,64.0,1,1,0.0,2070,108589.2762,2749,43702.09293,3350.010177,1,1
483,74.0,1,0,1.0,2070,108589.2762,2749,43702.09293,3350.010177,1,1
484,25.0,1,0,0.0,2070,108589.2762,2749,43702.09293,3350.010177,1,1
485,57.0,1,1,0.0,2070,108589.2762,2749,43702.09293,3350.010177,0,0
486,59.0,10,1,1.0,2070,108589.2762,2749,43702.09293,3350.010177,0,0
487,67.0,1,0,0.0,2070,108589.2762,2749,43702.09293,3350.010177,0,0
488,61.0,9,0,1.0,2070,108589.2762,2749,43702.09293,3350.010177,0,0
489,79.0,1,1,1.0,2070,108589.2762,2749,43702.09293,3350.010177,0,0
490,54.0,9,0,1.0,2070,108589.2762,2749,43702.09293,3350.010177,0,0
491,84.0,1,1,1.0,2070,108589.2762,2749,43702.09293,3350.010177,0,0
492,18.0,1,0,1.0,2070,108589.2762,2749,43702.09293,3350.010177,0,0
493,63.0,1,0,1.0,2071,108540.0788,2677,44324.0681,2793.571736,1,1
494,78.0,1,1,0.0,2071,108540.0788,2677,44324.0681,2793.571736,1,1
495,76.0,1,0,1.0,2071,108540.0788,2677,44324.0681,2793.571736,1,1
496,53.0,1,1,1.0,2071,108540.0788,2677,44324.0681,2793.571736,1,1
497,76.0,9,0,1.0,2071,108540.0788,2677,44324.0681,2793.571736,1,1
498,72.0,1,0,1.0,2071,108540.0788,2677,44324.0681,2793.571736,1,1
499,72.0,1,0,0.0,2071,108540.0788,2677,44324.0681,2793.571736,1,1
500,68.0,1,1,0.0,2071,108540.0788,2677,44324.0681,2793.571736,1,1
501,80.0,9,0,1.0,2071,108540.0788,2677,44324.0681,2793.571736,1,1
502,69.0,1,0,1.0,2071,108540.0788,2677,44324.0681,2793.571736,1,1
503,55.0,1,1,1.0,2071,108540.0788,2677,44324.0681,2793.571736,1,1
504,0.0,9,1,1.0,2071,108540.0788,2677,44324.0681,2793.571736,1,1
505,66.0,9,0,1.0,2071,108540.0788,2677,44324.0681,2793.571736,0,0
506,73.0,10,1,1.0,2071,108540.0788,2677,44324.0681,2793.571736,0,0
507,78.0,1,1,0.0,2072,96684.47679,2544,36673.9661,1571.168421,1,1
508,86.0,1,0,1.0,2072,96684.47679,2544,36673.9661,1571.168421,1,1
509,23.0,10,1,1.0,2072,96684.47679,2544,36673.9661,1571.168421,1,1
510,65.0,1,1,0.0,2072,96684.47679,2544,36673.9661,1571.168421,1,1
511,71.0,1,1,1.0,2072,96684.47679,2544,36673.9661,1571.168421,0,0
512,79.0,1,1,1.0,2072,96684.47679,2544,36673.9661,1571.168421,0,0
513,20.0,1,1,0.0,2072,96684.47679,2544,36673.9661,1571.168421,0,0
514,68.0,1,1,1.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
515,85.0,1,0,0.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
516,57.0,1,1,1.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
517,0.0,1,1,1.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
518,72.0,1,1,0.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
519,65.0,1,1,0.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
520,80.0,1,0,0.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
521,57.0,1,0,1.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
522,67.0,1,1,1.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
523,57.0,1,0,1.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
524,65.0,10,1,1.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
525,79.0,9,0,1.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
526,76.0,1,1,1.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
527,71.0,3,1,0.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
528,69.0,1,0,1.0,2073,103628.1769,2748,38511.93707,1299.347658,1,1
529,56.0,10,1,1.0,2073,103628.1769,2748,38511.93707,1299.347658,0,0
530,66.0,1,0,0.0,2073,103628.1769,2748,38511.93707,1299.347658,0,0
531,41.0,1,1,1.0,2073,103628.1769,2748,38511.93707,1299.347658,0,0
532,64.0,9,1,1.0,2073,103628.1769,2748,38511.93707,1299.347658,0,0
533,75.0,1,1,1.0,2073,103628.1769,2748,38511.93707,1299.347658,0,0
534,71.0,1,0,1.0,2073,103628.1769,2748,38511.93707,1299.347658,0,0
535,44.0,9,1,1.0,2073,103628.1769,2748,38511.93707,1299.347658,0,0
536,48.0,9,1,1.0,2073,103628.1769,2748,38511.93707,1299.347658,0,0
537,83.0,9,1,1.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
538,67.0,9,0,1.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
539,85.0,1,0,0.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
540,79.0,9,0,1.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
541,64.0,10,1,1.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
542,66.0,1,0,1.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
543,76.0,1,0,0.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
544,70.0,1,1,0.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
545,67.0,1,0,0.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
546,53.0,1,0,1.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
547,50.0,1,0,0.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
548,74.0,1,1,0.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
549,79.0,1,1,1.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
550,73.0,1,0,1.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
551,48.0,5,0,0.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
552,78.0,1,1,1.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
553,40.0,10,1,1.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
554,40.0,1,1,1.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
555,86.0,3,1,0.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
556,66.0,1,0,1.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
557,80.0,2,1,1.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
558,56.0,1,1,1.0,2074,101327.9999,2608,37522.60858,1233.313752,1,1
559,80.0,1,0,1.0,2074,101327.9999,2608,37522.60858,1233.313752,0,0
560,68.0,1,1,0.0,2074,101327.9999,2608,37522.60858,1233.313752,0,0
561,64.0,1,1,0.0,2074,101327.9999,2608,37522.60858,1233.313752,0,0
562,87.0,1,0,0.0,2074,101327.9999,2608,37522.60858,1233.313752,0,0
563,54.0,9,1,1.0,2074,101327.9999,2608,37522.60858,1233.313752,0,0
564,42.0,10,1,1.0,2074,101327.9999,2608,37522.60858,1233.313752,0,0
565,69.0,1,1,0.0,2074,101327.9999,2608,37522.60858,1233.313752,0,0
566,63.0,1,1,0.0,2074,101327.9999,2608,37522.60858,1233.313752,0,0
567,66.0,2,1,0.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
568,72.0,1,1,1.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
569,74.0,9,0,1.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
570,51.0,2,0,0.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
571,57.0,3,1,0.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
572,44.0,1,1,0.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
573,44.0,1,1,0.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
574,69.0,9,0,1.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
575,76.0,2,1,0.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
576,51.0,1,1,0.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
577,43.0,1,1,1.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
578,77.0,1,0,0.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
579,57.0,1,0,1.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
580,53.0,1,0,1.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
581,62.0,1,1,1.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
582,82.0,1,0,1.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
583,78.0,1,0,1.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
584,71.0,2,1,1.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
585,57.0,1,1,0.0,2075,100704.0048,2643,35483.27644,1376.672373,1,1
586,82.0,1,1,1.0,2075,100704.0048,2643,35483.27644,1376.672373,0,0
587,63.0,1,1,0.0,2075,100704.0048,2643,35483.27644,1376.672373,0,0
588,48.0,1,1,1.0,2075,100704.0048,2643,35483.27644,1376.672373,0,0
589,19.0,2,1,1.0,2075,100704.0048,2643,35483.27644,1376.672373,0,0
590,51.0,1,0,1.0,2075,100704.0048,2643,35483.27644,1376.672373,0,0
591,44.0,1,1,0.0,2075,100704.0048,2643,35483.27644,1376.672373,1,0
592,76.0,1,0,1.0,2076,95037.08606,2556,35401.03624,1985.157542,1,1
593,79.0,1,0,1.0,2076,95037.08606,2556,35401.03624,1985.157542,1,1
594,74.0,1,0,1.0,2076,95037.08606,2556,35401.03624,1985.157542,1,1
595,77.0,2,1,0.0,2076,95037.08606,2556,35401.03624,1985.157542,1,1
596,69.0,9,1,1.0,2076,95037.08606,2556,35401.03624,1985.157542,1,1
597,71.0,1,1,0.0,2076,95037.08606,2556,35401.03624,1985.157542,1,1
598,66.0,1,1,1.0,2076,95037.08606,2556,35401.03624,1985.157542,1,1
599,68.0,3,1,1.0,2076,95037.08606,2556,35401.03624,1985.157542,1,1
600,56.0,1,0,1.0,2076,95037.08606,2556,35401.03624,1985.157542,1,1
601,79.0,9,1,1.0,2076,95037.08606,2556,35401.03624,1985.157542,1,1
602,75.0,9,1,1.0,2076,95037.08606,2556,35401.03624,1985.157542,1,1
603,58.0,2,0,1.0,2076,95037.08606,2556,35401.03624,1985.157542,0,0
604,35.0,1,1,1.0,2076,95037.08606,2556,35401.03624,1985.157542,0,0
605,47.0,1,0,0.0,2076,95037.08606,2556,35401.03624,1985.157542,0,0
606,67.0,9,0,1.0,2076,95037.08606,2556,35401.03624,1985.157542,0,0
607,80.0,2,1,0.0,2076,95037.08606,2556,35401.03624,1985.157542,0,0
608,72.0,1,1,1.0,2076,95037.08606,2556,35401.03624,1985.157542,0,0
609,77.0,1,1,0.0,2076,95037.08606,2556,35401.03624,1985.157542,0,0
610,19.0,1,1,1.0,2076,95037.08606,2556,35401.03624,1985.157542,0,0
611,22.0,1,0,1.0,2076,95037.08606,2556,35401.03624,1985.157542,0,0
612,49.0,1,1,0.0,2076,95037.08606,2556,35401.03624,1985.157542,0,0
613,93.0,1,1,0.0,2076,95037.08606,2556,35401.03624,1985.157542,0,0
614,89.0,1,0,1.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
615,67.0,2,0,0.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
616,51.0,9,0,1.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
617,75.0,1,1,0.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
618,65.0,1,0,1.0,2077,69453.31631,1821,15792.25886,646.3132907,0,1
619,57.0,1,1,1.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
620,82.0,9,1,1.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
621,77.0,1,0,0.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
622,66.0,1,1,1.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
623,63.0,9,1,1.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
624,85.0,1,0,1.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
625,36.0,9,1,1.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
626,63.0,1,1,0.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
627,19.0,1,1,0.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
628,71.0,1,1,1.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
629,43.0,1,1,0.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
630,63.0,9,0,1.0,2077,69453.31631,1821,15792.25886,646.3132907,1,1
631,71.0,9,1,1.0,2077,69453.31631,1821,15792.25886,646.3132907,0,0
632,73.0,1,0,1.0,2077,69453.31631,1821,15792.25886,646.3132907,0,0
633,70.0,1,0,0.0,2077,69453.31631,1821,15792.25886,646.3132907,0,0
634,60.0,1,0,1.0,2077,69453.31631,1821,15792.25886,646.3132907,0,0
635,55.0,1,0,1.0,2077,69453.31631,1821,15792.25886,646.3132907,0,0
636,40.0,1,1,0.0,2077,69453.31631,1821,15792.25886,646.3132907,0,0
637,70.0,2,0,1.0,2077,69453.31631,1821,15792.25886,646.3132907,0,0
638,43.0,2,1,1.0,2077,69453.31631,1821,15792.25886,646.3132907,0,0
639,18.0,2,0,1.0,2077,69453.31631,1821,15792.25886,646.3132907,0,0
640,64.0,1,0,1.0,2077,69453.31631,1821,15792.25886,646.3132907,0,0
641,39.0,1,1,1.0,2077,69453.31631,1821,15792.25886,646.3132907,0,0
642,65.0,1,0,1.0,2077,69453.31631,1821,15792.25886,646.3132907,0,0
643,71.0,1,1,0.0,2079,72798.38167,2192,17268.00436,757.0440529,1,1
644,52.0,1,1,0.0,2079,72798.38167,2192,17268.00436,757.0440529,1,1
645,55.0,2,0,1.0,2079,72798.38167,2192,17268.00436,757.0440529,1,1
646,77.0,1,0,0.0,2079,72798.38167,2192,17268.00436,757.0440529,1,1
647,65.0,1,1,0.0,2079,72798.38167,2192,17268.00436,757.0440529,1,1
648,65.0,1,1,0.0,2079,72798.38167,2192,17268.00436,757.0440529,1,0
649,69.0,2,1,0.0,2079,72798.38167,2192,17268.00436,757.0440529,0,0
650,38.0,1,1,1.0,2079,72798.38167,2192,17268.00436,757.0440529,0,0
651,77.0,1,1,1.0,2079,72798.38167,2192,17268.00436,757.0440529,0,0
652,49.0,1,1,1.0,2079,72798.38167,2192,17268.00436,757.0440529,0,0
653,66.0,3,1,0.0,2080,72140.59829,2031,21491.82732,555.1593407,1,1
654,44.0,1,0,1.0,2080,72140.59829,2031,21491.82732,555.1593407,1,1
655,67.0,1,0,1.0,2080,72140.59829,2031,21491.82732,555.1593407,1,1
656,65.0,2,1,1.0,2080,72140.59829,2031,21491.82732,555.1593407,1,1
657,59.0,1,1,0.0,2080,72140.59829,2031,21491.82732,555.1593407,0,0
658,74.0,9,0,1.0,2080,72140.59829,2031,21491.82732,555.1593407,0,0
659,46.0,12,1,1.0,2081,72803.28166,2142,17766.14382,460.1008772,1,1
660,67.0,3,0,0.0,2081,72803.28166,2142,17766.14382,460.1008772,1,1
661,77.0,1,1,0.0,2081,72803.28166,2142,17766.14382,460.1008772,1,1
662,56.0,1,1,0.0,2081,72803.28166,2142,17766.14382,460.1008772,0,0
663,54.0,1,1,1.0,2081,72803.28166,2142,17766.14382,460.1008772,0,0
664,22.0,1,0,0.0,2081,72803.28166,2142,17766.14382,460.1008772,0,0
665,77.0,4,1,0.0,2082,71131.25265,2001,16708.06448,486.0604203,1,1
