,postcode,num_streets,age,Acq,weekends,profitable,cluster,avg income
4154,2470,1,65.0,1.0,4,1,2,53805.47343
4155,2470,1,59.0,1.0,4,1,2,53805.47343
4156,2470,3,71.0,1.0,4,1,2,53805.47343
4157,2470,10,83.0,1.0,4,1,2,53805.47343
4158,2470,1,71.0,0.0,4,0,2,53805.47343
4159,2470,2,66.0,0.0,4,0,2,53805.47343
4160,2470,10,50.0,1.0,4,0,2,53805.47343
4161,2470,9,33.0,1.0,4,0,2,53805.47343
4162,2470,1,72.0,0.0,4,0,2,53805.47343
4163,2470,1,62.0,1.0,4,0,2,53805.47343
4164,2470,1,64.0,0.0,4,0,2,53805.47343
4165,2470,1,61.0,0.0,4,0,2,53805.47343
4166,2470,1,44.0,0.0,4,0,2,53805.47343
4167,2470,1,73.0,1.0,4,0,2,53805.47343
4168,2470,9,69.0,1.0,4,0,2,53805.47343
4169,2470,2,84.0,1.0,4,0,2,53805.47343
4170,2471,1,70.0,0.0,4,0,2,51880.58712
4171,2473,1,65.0,0.0,4,1,2,60580.36569
4172,2473,1,84.0,0.0,4,1,2,60580.36569
4173,2473,1,87.0,0.0,4,1,2,60580.36569
4174,2473,1,49.0,1.0,4,1,2,60580.36569
4175,2473,1,60.0,0.0,4,0,2,60580.36569
4176,2474,1,84.0,0.0,4,1,2,56700.36004
4177,2474,1,83.0,0.0,4,1,2,56700.36004
4178,2474,1,54.0,1.0,4,1,2,56700.36004
4179,2474,1,70.0,0.0,4,1,2,56700.36004
4180,2474,1,85.0,1.0,4,0,2,56700.36004
4181,2474,1,56.0,0.0,4,0,2,56700.36004
4182,2474,10,71.0,1.0,4,0,2,56700.36004
4183,2477,1,87.0,0.0,4,1,2,61682.55915
4184,2477,1,62.0,0.0,4,1,2,61682.55915
4185,2477,1,70.0,1.0,4,1,2,61682.55915
4186,2477,1,87.0,1.0,4,1,2,61682.55915
4187,2477,1,53.0,0.0,4,1,2,61682.55915
4188,2477,9,72.0,1.0,4,1,2,61682.55915
4189,2477,1,74.0,0.0,4,1,2,61682.55915
4190,2477,1,69.0,1.0,4,1,2,61682.55915
4191,2477,1,65.0,1.0,4,1,2,61682.55915
4192,2477,2,53.0,0.0,4,1,2,61682.55915
4193,2477,3,61.0,1.0,4,1,2,61682.55915
4194,2477,3,56.0,1.0,4,1,2,61682.55915
4195,2477,1,77.0,0.0,4,1,2,61682.55915
4196,2477,2,54.0,0.0,4,1,2,61682.55915
4197,2477,9,69.0,1.0,4,1,2,61682.55915
4198,2477,1,66.0,1.0,4,1,2,61682.55915
4199,2477,1,71.0,1.0,4,1,2,61682.55915
4200,2477,1,76.0,0.0,4,0,2,61682.55915
4201,2477,1,72.0,1.0,4,0,2,61682.55915
4202,2477,10,54.0,1.0,4,0,2,61682.55915
4203,2477,5,59.0,0.0,4,0,2,61682.55915
4204,2477,1,72.0,1.0,4,0,2,61682.55915
4205,2477,1,65.0,0.0,4,0,2,61682.55915
4206,2477,2,68.0,1.0,4,0,2,61682.55915
4207,2477,1,76.0,1.0,4,0,2,61682.55915
4208,2477,9,43.0,1.0,4,0,2,61682.55915
4209,2477,1,62.0,0.0,4,0,2,61682.55915
4210,2478,1,68.0,1.0,4,1,3,64296.20674
4211,2478,9,90.0,1.0,4,1,3,64296.20674
4212,2478,9,83.0,1.0,4,1,3,64296.20674
4213,2478,1,73.0,0.0,4,1,3,64296.20674
4214,2478,1,81.0,0.0,4,1,3,64296.20674
4215,2478,9,77.0,1.0,4,1,3,64296.20674
4216,2478,2,75.0,1.0,4,1,3,64296.20674
4217,2478,9,53.0,1.0,4,1,3,64296.20674
4218,2478,1,63.0,1.0,4,1,3,64296.20674
4219,2478,2,74.0,1.0,4,1,3,64296.20674
4220,2478,1,69.0,0.0,4,1,3,64296.20674
4221,2478,1,60.0,0.0,4,1,3,64296.20674
4222,2478,9,87.0,1.0,4,1,3,64296.20674
4223,2478,1,66.0,0.0,4,1,3,64296.20674
4224,2478,1,74.0,0.0,4,1,3,64296.20674
4225,2478,2,75.0,1.0,4,1,3,64296.20674
4226,2478,1,56.0,1.0,4,1,3,64296.20674
4227,2478,1,77.0,1.0,4,1,3,64296.20674
4228,2478,1,65.0,0.0,4,1,3,64296.20674
4229,2478,3,70.0,0.0,4,1,3,64296.20674
4230,2478,1,56.0,1.0,4,1,3,64296.20674
4231,2478,2,52.0,0.0,4,1,3,64296.20674
4232,2478,1,46.0,0.0,4,1,3,64296.20674
4233,2478,1,71.0,0.0,4,1,3,64296.20674
4234,2478,9,62.0,1.0,4,0,3,64296.20674
4235,2478,1,71.0,1.0,4,0,3,64296.20674
4236,2478,9,54.0,1.0,4,0,3,64296.20674
4237,2478,2,64.0,0.0,4,0,3,64296.20674
4238,2478,1,59.0,0.0,4,0,3,64296.20674
4239,2478,9,67.0,1.0,4,0,3,64296.20674
4240,2478,2,73.0,0.0,4,0,3,64296.20674
4241,2478,1,61.0,0.0,4,0,3,64296.20674
4242,2478,1,72.0,0.0,4,0,3,64296.20674
4243,2478,10,62.0,1.0,4,0,3,64296.20674
4244,2478,9,63.0,1.0,4,0,3,64296.20674
4245,2478,9,68.0,1.0,4,0,3,64296.20674
4246,2478,9,83.0,1.0,4,0,3,64296.20674
4247,2478,2,70.0,1.0,4,0,3,64296.20674
4248,2478,1,58.0,1.0,4,0,3,64296.20674
4249,2478,9,56.0,1.0,4,0,3,64296.20674
4250,2478,1,62.0,0.0,4,0,3,64296.20674
4251,2478,9,59.0,1.0,4,0,3,64296.20674
4252,2478,1,67.0,1.0,4,0,3,64296.20674
4253,2478,1,64.0,0.0,4,0,3,64296.20674
4254,2478,1,44.0,0.0,4,0,3,64296.20674
4255,2478,1,58.0,0.0,4,0,3,64296.20674
4256,2479,1,63.0,0.0,4,1,2,76815.38662
4257,2480,2,62.0,1.0,4,1,3,59279.11739
4258,2480,1,76.0,0.0,4,1,3,59279.11739
4259,2480,1,68.0,0.0,4,1,3,59279.11739
4260,2480,1,57.0,0.0,4,1,3,59279.11739
4261,2480,1,63.0,0.0,4,1,3,59279.11739
4262,2480,1,79.0,1.0,4,1,3,59279.11739
4263,2480,1,70.0,0.0,4,1,3,59279.11739
4264,2480,9,54.0,1.0,4,1,3,59279.11739
4265,2480,1,72.0,1.0,4,1,3,59279.11739
4266,2480,1,54.0,1.0,4,1,3,59279.11739
4267,2480,1,71.0,1.0,4,1,3,59279.11739
4268,2480,1,85.0,0.0,4,1,3,59279.11739
4269,2480,1,60.0,1.0,4,1,3,59279.11739
4270,2480,1,54.0,1.0,4,1,3,59279.11739
4271,2480,1,78.0,1.0,4,1,3,59279.11739
4272,2480,1,76.0,1.0,4,1,3,59279.11739
4273,2480,1,74.0,0.0,4,1,3,59279.11739
4274,2480,1,76.0,0.0,4,1,3,59279.11739
4275,2480,2,56.0,1.0,4,1,3,59279.11739
4276,2480,1,68.0,0.0,4,1,3,59279.11739
4277,2480,1,19.0,1.0,4,1,3,59279.11739
4278,2480,1,54.0,1.0,4,0,3,59279.11739
4279,2480,1,72.0,1.0,4,0,3,59279.11739
4280,2480,1,56.0,1.0,4,0,3,59279.11739
4281,2480,2,65.0,0.0,4,0,3,59279.11739
4282,2480,1,46.0,1.0,4,0,3,59279.11739
4283,2480,1,82.0,1.0,4,0,3,59279.11739
4284,2480,9,46.0,1.0,4,0,3,59279.11739
4285,2480,9,60.0,1.0,4,0,3,59279.11739
4286,2480,2,74.0,1.0,4,0,3,59279.11739
4287,2480,9,52.0,1.0,4,0,3,59279.11739
4288,2480,1,55.0,0.0,4,0,3,59279.11739
4289,2480,1,57.0,1.0,4,0,3,59279.11739
4290,2480,1,55.0,0.0,4,0,3,59279.11739
4291,2480,1,76.0,1.0,4,0,3,59279.11739
4292,2480,1,56.0,0.0,4,0,3,59279.11739
4293,2480,1,70.0,1.0,4,0,3,59279.11739
4294,2480,1,24.0,1.0,4,0,3,59279.11739
4295,2480,1,83.0,0.0,4,0,3,59279.11739
4296,2480,9,17.0,1.0,4,0,3,59279.11739
4297,2481,1,59.0,0.0,4,1,2,68542.89175
4298,2481,1,75.0,1.0,4,1,2,68542.89175
4299,2481,9,73.0,1.0,4,1,2,68542.89175
4300,2481,1,60.0,1.0,4,1,2,68542.89175
4301,2481,10,54.0,1.0,4,1,2,68542.89175
4302,2481,3,67.0,1.0,4,0,2,68542.89175
4303,2481,12,71.0,1.0,4,0,2,68542.89175
4304,2481,9,59.0,1.0,4,0,2,68542.89175
4305,2481,10,56.0,1.0,4,0,2,68542.89175
4306,2481,9,67.0,1.0,4,0,2,68542.89175
4307,2482,2,84.0,1.0,4,1,2,61027.76166
4308,2482,1,82.0,1.0,4,0,2,61027.76166
4309,2482,1,56.0,0.0,4,0,2,61027.76166
4310,2482,1,57.0,1.0,4,0,2,61027.76166
4311,2482,1,53.0,1.0,4,0,2,61027.76166
4312,2482,2,68.0,0.0,4,0,2,61027.76166
4313,2482,9,67.0,1.0,4,0,2,61027.76166
4314,2483,1,69.0,0.0,4,1,2,59357.13867
4315,2483,3,57.0,1.0,4,1,2,59357.13867
4316,2483,1,70.0,0.0,4,1,2,59357.13867
4317,2483,9,68.0,1.0,4,1,2,59357.13867
4318,2483,10,68.0,1.0,4,1,2,59357.13867
4319,2483,2,63.0,0.0,4,1,2,59357.13867
4320,2483,4,60.0,0.0,4,1,2,59357.13867
4321,2483,1,68.0,0.0,4,1,2,59357.13867
4322,2483,1,74.0,1.0,4,0,2,59357.13867
4323,2483,1,79.0,0.0,4,0,2,59357.13867
4324,2483,1,65.0,1.0,4,0,2,59357.13867
4325,2483,1,57.0,1.0,4,0,2,59357.13867
4326,2483,1,49.0,0.0,4,0,2,59357.13867
4327,2483,9,76.0,1.0,4,0,2,59357.13867
4328,2483,1,36.0,0.0,4,0,2,59357.13867
4329,2483,1,62.0,0.0,4,0,2,59357.13867
4330,2483,1,64.0,1.0,4,0,2,59357.13867
4331,2483,3,56.0,1.0,4,0,2,59357.13867
4332,2484,1,79.0,0.0,4,1,2,59324.92762
4333,2484,1,64.0,1.0,4,1,2,59324.92762
4334,2484,9,67.0,1.0,4,1,2,59324.92762
4335,2484,2,80.0,0.0,4,0,2,59324.92762
4336,2484,1,78.0,1.0,4,0,2,59324.92762
4337,2484,9,66.0,1.0,4,0,2,59324.92762
4338,2484,2,74.0,1.0,4,0,2,59324.92762
4339,2484,1,64.0,0.0,4,0,2,59324.92762
4340,2484,1,64.0,1.0,4,0,2,59324.92762
4341,2484,2,49.0,0.0,4,0,2,59324.92762
4342,2485,1,72.0,0.0,4,1,2,61339.28869
4343,2485,1,76.0,0.0,4,1,2,61339.28869
4344,2485,1,71.0,1.0,4,1,2,61339.28869
4345,2485,1,75.0,0.0,4,1,2,61339.28869
4346,2485,9,68.0,1.0,4,1,2,61339.28869
4347,2485,9,79.0,1.0,4,1,2,61339.28869
4348,2485,9,71.0,1.0,4,1,2,61339.28869
4349,2485,1,56.0,0.0,4,1,2,61339.28869
4350,2485,9,83.0,1.0,4,0,2,61339.28869
4351,2485,1,71.0,1.0,4,0,2,61339.28869
4352,2485,10,53.0,1.0,4,0,2,61339.28869
4353,2485,1,70.0,0.0,4,0,2,61339.28869
4354,2485,1,71.0,1.0,4,0,2,61339.28869
4355,2485,10,79.0,1.0,4,0,2,61339.28869
4356,2485,1,77.0,0.0,4,0,2,61339.28869
4357,2485,1,63.0,0.0,4,0,2,61339.28869
4358,2485,1,34.0,1.0,4,0,2,61339.28869
4359,2485,9,75.0,1.0,4,0,2,61339.28869
4360,2485,1,80.0,1.0,4,0,2,61339.28869
4361,2485,1,76.0,1.0,4,0,2,61339.28869
4362,2485,9,87.0,1.0,4,0,2,61339.28869
4363,2486,1,78.0,0.0,4,1,3,60084.94084
4364,2486,10,70.0,1.0,4,1,3,60084.94084
4365,2486,1,81.0,0.0,4,1,3,60084.94084
4366,2486,4,48.0,0.0,4,1,3,60084.94084
4367,2486,9,75.0,1.0,4,1,3,60084.94084
4368,2486,3,45.0,1.0,4,1,3,60084.94084
4369,2486,1,74.0,1.0,4,1,3,60084.94084
4370,2486,1,80.0,0.0,4,1,3,60084.94084
4371,2486,1,71.0,0.0,4,1,3,60084.94084
4372,2486,1,62.0,1.0,4,1,3,60084.94084
4373,2486,9,68.0,1.0,4,1,3,60084.94084
4374,2486,2,80.0,1.0,4,1,3,60084.94084
4375,2486,1,40.0,1.0,4,1,3,60084.94084
4376,2486,2,63.0,1.0,4,1,3,60084.94084
4377,2486,1,68.0,0.0,4,1,3,60084.94084
4378,2486,2,41.0,1.0,4,1,3,60084.94084
4379,2486,1,64.0,0.0,4,1,3,60084.94084
4380,2486,2,62.0,1.0,4,1,3,60084.94084
4381,2486,1,58.0,0.0,4,0,3,60084.94084
4382,2486,1,59.0,1.0,4,0,3,60084.94084
4383,2486,9,57.0,1.0,4,0,3,60084.94084
4384,2486,10,73.0,1.0,4,0,3,60084.94084
4385,2486,1,63.0,1.0,4,0,3,60084.94084
4386,2486,9,69.0,1.0,4,0,3,60084.94084
4387,2486,1,81.0,1.0,4,0,3,60084.94084
4388,2486,1,64.0,1.0,4,0,3,60084.94084
4389,2486,9,76.0,1.0,4,0,3,60084.94084
4390,2486,10,79.0,1.0,4,0,3,60084.94084
4391,2486,1,77.0,1.0,4,0,3,60084.94084
4392,2486,1,70.0,0.0,4,0,3,60084.94084
4393,2486,9,52.0,1.0,4,0,3,60084.94084
4394,2486,1,57.0,0.0,4,0,3,60084.94084
4395,2486,9,61.0,1.0,4,0,3,60084.94084
4396,2486,1,73.0,0.0,4,0,3,60084.94084
4397,2486,1,70.0,0.0,4,0,3,60084.94084
4398,2486,5,64.0,1.0,4,0,3,60084.94084
4399,2486,1,77.0,1.0,4,0,3,60084.94084
4400,2486,10,36.0,1.0,4,0,3,60084.94084
4401,2486,1,44.0,0.0,4,0,3,60084.94084
4402,2486,9,47.0,1.0,4,0,3,60084.94084
4403,2486,9,74.0,1.0,4,0,3,60084.94084
4404,2486,1,82.0,1.0,4,0,3,60084.94084
4405,2486,9,67.0,1.0,4,0,3,60084.94084
4406,2486,1,73.0,0.0,4,0,3,60084.94084
4407,2487,1,78.0,1.0,4,1,2,73328.30284
4408,2487,1,73.0,1.0,4,1,2,73328.30284
4409,2487,1,64.0,0.0,4,1,2,73328.30284
4410,2487,1,76.0,0.0,4,1,2,73328.30284
4411,2487,1,49.0,1.0,4,1,2,73328.30284
4412,2487,1,91.0,1.0,4,0,2,73328.30284
4413,2487,1,47.0,1.0,4,0,2,73328.30284
4414,2487,1,67.0,1.0,4,0,2,73328.30284
4415,2487,1,72.0,0.0,4,0,2,73328.30284
4416,2487,1,71.0,1.0,4,0,2,73328.30284
4417,2487,1,64.0,0.0,4,0,2,73328.30284
4418,2487,10,36.0,1.0,4,0,2,73328.30284
4419,2487,1,58.0,0.0,4,0,2,73328.30284
4420,2487,9,55.0,1.0,4,0,2,73328.30284
4421,2487,1,54.0,1.0,4,0,2,73328.30284
4422,2487,1,73.0,1.0,4,0,2,73328.30284
4423,2487,1,71.0,0.0,4,0,2,73328.30284
4424,2487,2,66.0,1.0,4,0,2,73328.30284
4425,2487,1,80.0,1.0,4,0,2,73328.30284
4426,2488,3,54.0,0.0,4,1,2,60862.7192
4427,2488,1,86.0,0.0,4,1,2,60862.7192
4428,2488,1,55.0,1.0,4,1,2,60862.7192
4429,2488,1,85.0,0.0,4,1,2,60862.7192
4430,2488,1,39.0,1.0,4,0,2,60862.7192
4431,2489,1,74.0,1.0,4,1,2,65180.27217
4432,2489,1,70.0,0.0,4,0,2,65180.27217
4433,2489,1,53.0,0.0,4,0,2,65180.27217
4434,2489,1,62.0,1.0,4,0,2,65180.27217
4435,2489,1,56.0,0.0,4,0,2,65180.27217
4436,2489,4,68.0,0.0,4,0,2,65180.27217
4437,2489,10,52.0,1.0,4,0,2,65180.27217
4438,2489,1,66.0,0.0,4,0,2,65180.27217
4439,2489,1,34.0,0.0,4,0,2,65180.27217
4440,2490,1,65.0,0.0,4,0,2,68070.02281
4441,2500,1,69.0,1.0,4,1,3,72897.77609
4442,2500,2,70.0,0.0,4,1,3,72897.77609
4443,2500,1,68.0,1.0,4,1,3,72897.77609
4444,2500,1,82.0,1.0,4,1,3,72897.77609
4445,2500,1,61.0,0.0,4,1,3,72897.77609
4446,2500,1,77.0,1.0,4,1,3,72897.77609
4447,2500,1,56.0,0.0,4,1,3,72897.77609
4448,2500,1,59.0,1.0,4,1,3,72897.77609
4449,2500,1,74.0,0.0,4,1,3,72897.77609
4450,2500,2,44.0,0.0,4,1,3,72897.77609
4451,2500,1,73.0,1.0,4,1,3,72897.77609
4452,2500,1,67.0,0.0,4,1,3,72897.77609
4453,2500,1,83.0,1.0,4,1,3,72897.77609
4454,2500,1,76.0,0.0,4,1,3,72897.77609
4455,2500,3,84.0,1.0,4,1,3,72897.77609
4456,2500,1,26.0,0.0,4,1,3,72897.77609
4457,2500,1,63.0,1.0,4,0,3,72897.77609
4458,2500,9,57.0,1.0,4,0,3,72897.77609
4459,2500,9,68.0,1.0,4,0,3,72897.77609
4460,2500,1,39.0,1.0,4,0,3,72897.77609
4461,2500,1,68.0,0.0,4,0,3,72897.77609
4462,2500,1,57.0,1.0,4,0,3,72897.77609
4463,2500,9,45.0,1.0,4,0,3,72897.77609
4464,2500,1,67.0,0.0,4,0,3,72897.77609
4465,2500,1,62.0,0.0,4,0,3,72897.77609
4466,2500,9,55.0,1.0,4,0,3,72897.77609
4467,2500,1,54.0,1.0,4,0,3,72897.77609
4468,2500,9,73.0,1.0,4,0,3,72897.77609
4469,2500,1,42.0,0.0,4,0,3,72897.77609
4470,2500,1,69.0,1.0,4,0,3,72897.77609
4471,2500,9,82.0,1.0,4,0,3,72897.77609
4472,2502,9,64.0,1.0,4,1,2,59319.75007
4473,2502,1,68.0,0.0,4,1,2,59319.75007
4474,2502,1,53.0,1.0,4,1,2,59319.75007
4475,2502,9,66.0,1.0,4,0,2,59319.75007
4476,2502,1,73.0,1.0,4,0,2,59319.75007
4477,2502,1,75.0,1.0,4,0,2,59319.75007
4478,2502,1,48.0,1.0,4,0,2,59319.75007
4479,2505,1,67.0,0.0,4,1,2,65123.75601
4480,2506,1,57.0,0.0,4,1,2,61894.39168
4481,2506,1,52.0,0.0,4,1,2,61894.39168
4482,2506,2,70.0,0.0,4,1,2,61894.39168
4483,2506,1,63.0,0.0,4,1,2,61894.39168
4484,2506,9,73.0,1.0,4,1,2,61894.39168
4485,2508,1,55.0,0.0,4,1,2,76580.32361
4486,2508,1,55.0,0.0,4,1,2,76580.32361
4487,2508,1,67.0,1.0,4,1,2,76580.32361
4488,2508,1,67.0,1.0,4,1,2,76580.32361
4489,2508,2,60.0,1.0,4,0,2,76580.32361
4490,2508,1,44.0,0.0,4,0,2,76580.32361
4491,2508,10,53.0,1.0,4,0,2,76580.32361
4492,2508,1,56.0,1.0,4,0,2,76580.32361
4493,2508,2,50.0,0.0,4,0,2,76580.32361
4494,2508,1,67.0,1.0,4,0,2,76580.32361
4495,2515,1,78.0,0.0,4,1,3,94496.54281
4496,2515,2,85.0,0.0,4,1,3,94496.54281
4497,2515,9,57.0,1.0,4,1,3,94496.54281
4498,2515,1,58.0,1.0,4,1,3,94496.54281
4499,2515,1,59.0,1.0,4,1,3,94496.54281
4500,2515,1,43.0,1.0,4,1,3,94496.54281
4501,2515,1,67.0,0.0,4,0,3,94496.54281
4502,2515,1,67.0,0.0,4,0,3,94496.54281
4503,2515,1,89.0,0.0,4,0,3,94496.54281
4504,2515,1,40.0,1.0,4,0,3,94496.54281
4505,2515,1,67.0,0.0,4,0,3,94496.54281
4506,2515,9,74.0,1.0,4,0,3,94496.54281
4507,2515,1,51.0,1.0,4,0,3,94496.54281
4508,2515,1,67.0,0.0,4,0,3,94496.54281
4509,2516,2,58.0,0.0,4,1,2,82760.28064
4510,2516,1,73.0,0.0,4,1,2,82760.28064
4511,2516,1,69.0,0.0,4,1,2,82760.28064
4512,2516,1,58.0,1.0,4,0,2,82760.28064
4513,2516,1,37.0,1.0,4,0,2,82760.28064
4514,2516,1,40.0,1.0,4,0,2,82760.28064
4515,2516,1,44.0,1.0,4,0,2,82760.28064
4516,2516,1,55.0,1.0,4,0,2,82760.28064
4517,2516,9,62.0,1.0,4,0,2,82760.28064
4518,2516,1,56.0,0.0,4,0,2,82760.28064
4519,2517,2,59.0,0.0,4,1,2,75532.61537
4520,2517,9,83.0,1.0,4,1,2,75532.61537
4521,2517,1,62.0,0.0,4,1,2,75532.61537
4522,2517,1,68.0,0.0,4,1,2,75532.61537
4523,2517,2,74.0,0.0,4,1,2,75532.61537
4524,2517,3,55.0,0.0,4,1,2,75532.61537
4525,2517,1,65.0,0.0,4,1,2,75532.61537
4526,2517,1,52.0,0.0,4,1,2,75532.61537
4527,2517,10,69.0,1.0,4,1,2,75532.61537
4528,2517,1,58.0,1.0,4,1,2,75532.61537
4529,2517,9,70.0,1.0,4,0,2,75532.61537
4530,2517,2,71.0,0.0,4,0,2,75532.61537
4531,2517,1,64.0,0.0,4,0,2,75532.61537
4532,2518,2,71.0,0.0,4,1,3,68694.92036
4533,2518,1,71.0,0.0,4,1,3,68694.92036
4534,2518,1,85.0,1.0,4,1,3,68694.92036
4535,2518,2,76.0,0.0,4,1,3,68694.92036
4536,2518,1,66.0,1.0,4,1,3,68694.92036
4537,2518,1,59.0,0.0,4,1,3,68694.92036
4538,2518,1,62.0,1.0,4,1,3,68694.92036
4539,2518,2,79.0,0.0,4,1,3,68694.92036
4540,2518,1,79.0,1.0,4,1,3,68694.92036
4541,2518,1,65.0,0.0,4,1,3,68694.92036
4542,2518,1,56.0,0.0,4,1,3,68694.92036
4543,2518,1,65.0,0.0,4,1,3,68694.92036
4544,2518,1,72.0,1.0,4,1,3,68694.92036
4545,2518,2,55.0,0.0,4,1,3,68694.92036
4546,2518,1,79.0,1.0,4,1,3,68694.92036
4547,2518,1,76.0,0.0,4,1,3,68694.92036
4548,2518,1,20.0,1.0,4,0,3,68694.92036
4549,2518,1,54.0,1.0,4,0,3,68694.92036
4550,2518,1,66.0,1.0,4,0,3,68694.92036
4551,2518,1,59.0,0.0,4,0,3,68694.92036
4552,2518,1,64.0,1.0,4,0,3,68694.92036
4553,2518,1,51.0,0.0,4,0,3,68694.92036
4554,2518,1,72.0,1.0,4,0,3,68694.92036
4555,2518,1,71.0,1.0,4,0,3,68694.92036
4556,2518,1,79.0,1.0,4,0,3,68694.92036
4557,2519,1,78.0,1.0,4,1,2,74577.08282
4558,2519,1,83.0,0.0,4,1,2,74577.08282
4559,2519,9,58.0,1.0,4,1,2,74577.08282
4560,2519,2,65.0,0.0,4,1,2,74577.08282
4561,2519,1,83.0,0.0,4,1,2,74577.08282
4562,2519,1,66.0,1.0,4,1,2,74577.08282
4563,2519,9,56.0,1.0,4,1,2,74577.08282
4564,2519,1,78.0,1.0,4,1,2,74577.08282
4565,2519,1,45.0,1.0,4,1,2,74577.08282
4566,2519,1,66.0,1.0,4,1,2,74577.08282
4567,2519,1,50.0,1.0,4,1,2,74577.08282
4568,2519,1,66.0,0.0,4,1,2,74577.08282
4569,2519,1,54.0,0.0,4,1,2,74577.08282
4570,2519,1,39.0,0.0,4,0,2,74577.08282
4571,2519,1,58.0,1.0,4,0,2,74577.08282
4572,2519,10,54.0,1.0,4,0,2,74577.08282
4573,2519,1,73.0,1.0,4,0,2,74577.08282
4574,2519,1,55.0,1.0,4,0,2,74577.08282
4575,2519,1,72.0,1.0,4,0,2,74577.08282
4576,2519,1,50.0,0.0,4,0,2,74577.08282
4577,2519,1,74.0,0.0,4,0,2,74577.08282
4578,2519,1,50.0,1.0,4,0,2,74577.08282
4579,2519,9,67.0,1.0,4,0,2,74577.08282
4580,2525,2,63.0,0.0,4,1,2,74865.50251
4581,2525,2,72.0,0.0,4,1,2,74865.50251
4582,2525,1,49.0,1.0,4,1,2,74865.50251
4583,2525,1,67.0,0.0,4,1,2,74865.50251
4584,2525,1,72.0,0.0,4,1,2,74865.50251
4585,2525,1,67.0,0.0,4,1,2,74865.50251
4586,2525,2,72.0,0.0,4,1,2,74865.50251
4587,2525,1,69.0,1.0,4,1,2,74865.50251
4588,2525,1,21.0,1.0,4,0,2,74865.50251
4589,2525,1,37.0,0.0,4,0,2,74865.50251
4590,2525,1,60.0,0.0,4,0,2,74865.50251
4591,2525,1,64.0,1.0,4,0,2,74865.50251
4592,2525,1,78.0,0.0,4,0,2,74865.50251
4593,2525,1,48.0,0.0,4,0,2,74865.50251
4594,2525,1,42.0,0.0,4,0,2,74865.50251
4595,2526,1,76.0,0.0,4,1,2,73090.23492
4596,2526,1,56.0,1.0,4,1,2,73090.23492
4597,2526,4,63.0,1.0,4,1,2,73090.23492
4598,2526,1,67.0,1.0,4,1,2,73090.23492
4599,2526,1,59.0,0.0,4,1,2,73090.23492
4600,2526,1,57.0,1.0,4,1,2,73090.23492
4601,2526,1,88.0,0.0,4,1,2,73090.23492
4602,2526,1,20.0,0.0,4,1,2,73090.23492
4603,2526,1,43.0,1.0,4,1,2,73090.23492
4604,2526,1,56.0,0.0,4,1,2,73090.23492
4605,2526,1,72.0,0.0,4,0,2,73090.23492
4606,2526,1,70.0,1.0,4,0,2,73090.23492
4607,2526,9,59.0,1.0,4,0,2,73090.23492
4608,2526,1,41.0,0.0,4,0,2,73090.23492
4609,2526,1,16.0,1.0,4,0,2,73090.23492
4610,2526,1,75.0,1.0,4,0,2,73090.23492
4611,2526,1,42.0,1.0,4,0,2,73090.23492
4612,2526,1,69.0,0.0,4,0,2,73090.23492
4613,2526,1,55.0,1.0,4,0,2,73090.23492
4614,2527,1,63.0,1.0,4,1,2,65883.60812
4615,2527,1,62.0,0.0,4,0,2,65883.60812
4616,2527,9,67.0,1.0,4,0,2,65883.60812
4617,2527,9,49.0,1.0,4,0,2,65883.60812
4618,2527,1,62.0,1.0,4,0,2,65883.60812
4619,2527,1,67.0,0.0,4,0,2,65883.60812
4620,2527,1,53.0,0.0,4,0,2,65883.60812
4621,2527,1,68.0,0.0,4,0,2,65883.60812
4622,2527,1,47.0,1.0,4,0,2,65883.60812
4623,2527,1,78.0,0.0,4,0,2,65883.60812
4624,2528,1,67.0,0.0,4,1,2,62865.2893
4625,2528,1,62.0,1.0,4,1,2,62865.2893
4626,2528,9,72.0,1.0,4,1,2,62865.2893
4627,2528,2,71.0,0.0,4,1,2,62865.2893
4628,2528,1,73.0,0.0,4,1,2,62865.2893
4629,2528,1,68.0,1.0,4,1,2,62865.2893
4630,2528,1,78.0,0.0,4,1,2,62865.2893
4631,2528,2,81.0,1.0,4,1,2,62865.2893
4632,2528,1,77.0,0.0,4,1,2,62865.2893
4633,2528,1,66.0,1.0,4,1,2,62865.2893
4634,2528,1,72.0,1.0,4,0,2,62865.2893
4635,2528,9,63.0,1.0,4,0,2,62865.2893
4636,2528,1,49.0,1.0,4,0,2,62865.2893
4637,2528,1,46.0,0.0,4,0,2,62865.2893
4638,2528,2,55.0,0.0,4,0,2,62865.2893
4639,2528,9,51.0,1.0,4,0,2,62865.2893
4640,2528,1,63.0,1.0,4,0,2,62865.2893
4641,2528,3,51.0,0.0,4,0,2,62865.2893
4642,2528,1,54.0,0.0,4,0,2,62865.2893
4643,2528,1,50.0,0.0,4,0,2,62865.2893
4644,2528,1,62.0,0.0,4,0,2,62865.2893
4645,2528,1,75.0,0.0,4,0,2,62865.2893
4646,2529,3,63.0,0.0,4,1,3,70235.32698
4647,2529,1,49.0,0.0,4,1,3,70235.32698
4648,2529,2,65.0,0.0,4,1,3,70235.32698
4649,2529,1,67.0,1.0,4,1,3,70235.32698
4650,2529,2,80.0,0.0,4,1,3,70235.32698
4651,2529,1,59.0,0.0,4,1,3,70235.32698
