,avg tax income,avg income,avg gross tax paid,avg salary,Median_Tot_hhd_inc_weekly,postcode,Median_Tot_fam_inc_weekly,avg net tax paid,High_yr_schl_comp_Yr_11_eq_F,prediction,profitable
1363,52782.24842,55882.86371,9361.816561,46838.64476,902,5268,1131,9378.083381,268,1,1
1364,57107.15239,60495.8225,10938.49941,49747.41953,1004,5271,1230,11130.10307,570,0,0
1365,56811.09297,61776.8973,10803.15892,46533.28944,822,5275,986,10856.49405,178,1,1
1366,59458.15789,63157.47368,12043.40789,46197.84759,850,5276,1211,12069.62594,144,1,1
1367,56666.92274,60265.11545,10618.52043,50183.22034,869,5277,1118,10765.29751,230,0,0
1368,64834.2,69470.29778,14772.23111,50580.56098,759,5278,939,14779.81333,41,1,1
1369,61956.36625,65014.10728,12598.20639,54163.41161,860,5280,1121,12754.6444,721,1,1
1370,61905.58437,64364.50765,12922.71899,53291.98246,892,5290,1168,13282.05308,2276,0,0
1371,78552.15453,81678.11327,19860.0183,54412.67867,1235,5291,1406,20259.5652,765,0,0
1372,56232.27536,59334.1971,10517.2087,47480.26357,902,5302,1174,10500.82319,66,0,0
1373,49296.9005,54747.29353,8615.393035,46336.912,686,5307,848,8184.686567,46,0,0
1374,57915.88889,60373.97076,11328.97661,52192.2695,629,5320,761,11579.12865,49,0,0
1375,53291.72048,56575.08005,9488.711808,48635.99605,757,5330,1018,9517.0507,267,0,0
1376,54824.77501,58084.55329,10172.73336,49496.57019,862,5333,1121,10222.67864,481,1,1
1377,50556.7191,53132.15918,8530.470037,47750.76316,936,5340,1203,8493.490637,98,1,1
1378,52040.83221,54992.10403,9096.381208,48625.85301,823,5341,1012,9171.810403,581,1,1
1379,56090.03348,59168.60306,10541.37255,52013.02064,771,5343,948,10748.18221,396,0,0
1380,53834.50645,56669.80638,9606.714503,51172.15141,730,5345,962,9770.157175,274,1,1
1381,49311.1405,52193.17355,8138.826446,48694.14414,809,5346,1147,7855.545455,46,1,1
1382,61851.62645,64313.35557,12430.95725,58744.32219,1330,5351,1466,12708.06632,469,1,1
1383,65950.42581,69320.48844,13963.07356,58972.05294,1148,5352,1506,14344.82514,375,1,1
1384,64563.02012,67171.41921,13964.29656,54575.16958,1021,5353,1261,14183.21674,316,0,0
1385,51761.69828,56007.18966,9044.25,46482.01124,702,5354,870,8830.318966,37,0,0
1386,58896.78074,61448.22909,11338.54404,55691.49348,1038,5355,1323,11555.00063,590,0,0
1387,63529.80185,66523.99074,12870.11111,59210.91739,1390,5360,1540,13053.84815,93,1,1
1388,60135.78571,62673.51299,11799.24513,58232.87127,1309,5371,1531,12206.63961,131,1,1
1389,58507.09875,61248.27469,11248.32804,56229.11125,1166,5372,1354,11531.92054,179,0,0
1390,62798.94802,65966.83708,13285.4903,53818.29862,902,5373,1087,13494.09232,275,0,0
1391,55361.68958,57698.50833,10273.41875,49969.03937,758,5374,904,10371.43958,122,1,1
1392,56453.3871,59878.54516,10369.50968,54210.5444,915,5401,1202,10443.40968,67,0,0
1393,58695.11241,62563.99766,11294.30211,49568.5303,790,5412,945,11055.31382,116,0,0
1394,60523.38509,64739.57143,12585.63665,44133.844,785,5413,955,12325.3354,73,0,0
1395,57133.11887,60842.54151,10840.68302,50979.62103,821,5417,1032,10623.18868,141,1,1
1396,51855.03532,54198.03311,9016.439294,48098.95503,580,5422,772,8863.878587,160,1,1
1397,54600.75301,59488.36145,10073.89759,47770.9465,910,5431,1096,9690.990964,75,1,1
1398,67345.94611,70393.83832,14259.50898,66534.8031,894,5433,1176,14455.6487,114,0,0
1399,57513.0875,62588.075,11217.2625,52381.10345,684,5434,1062,11199.1125,23,0,0
1400,58173.94178,61577.56849,11143.75685,51878.87391,893,5451,1266,11159.13699,55,1,1
1401,61392.92167,64486.99508,12428.07296,54239.48942,1027,5453,1301,12623.05237,395,1,1
1402,59404.42813,63803.88211,11587.77249,51343.88079,873,5461,1125,11355.07239,220,1,1
1403,58430.91566,62382.49799,11208.44578,55408.69668,680,5473,830,11268.40964,72,1,1
1404,65491.21232,69431.24509,13894.00655,53548.40097,916,5491,1219,14245.44954,153,0,0
1405,60020.62,62757.19333,11670.23333,57328.17778,713,5495,814,11535.09333,42,0,0
1406,57822.70948,60568.38097,10962.14896,55925.06394,1154,5501,1307,11290.46604,602,0,0
1407,64709.17308,68033.84295,13660.84295,53616.634,1189,5502,1366,13596.17308,180,1,1
1408,58647.20408,63497.76531,11339.7551,50041.28378,722,5520,928,11036.77551,49,0,0
1409,64766.94298,68998.07018,13715.35746,51326.62687,667,5522,910,13383.06579,137,1,1
1410,66041.54986,70121.98006,13887.44302,58743.95833,858,5523,1174,13718.02422,164,1,1
1411,60034.56016,62471.50952,11753.4157,58257.60358,763,5540,997,12034.55132,1280,0,0
1412,53284.35802,56040.11111,9392.197531,46938.28309,792,5550,978,9004.108025,53,0,0
1413,61269.65329,64368.03723,12319.14085,51477.61985,831,5554,1056,12335.3293,455,1,1
1414,55469.4184,58663.50955,10244.90625,51648.06989,719,5556,851,10240.23438,348,0,0
1415,58963.35634,62009.28169,11532.1493,52574.08807,707,5558,853,11357.97183,380,0,0
1416,76560.53371,82217.6573,18105.58989,44064.87611,816,5560,993,16989.82022,40,0,0
1417,61885.00164,65536.8358,12543.78982,49749.78132,683,5571,834,12289.09031,120,0,0
1418,63815.08772,68698.36572,13275.5857,48999.45709,742,5573,920,13329.01484,182,1,1
1419,56544.92109,60766.42561,10776.42303,48602.09123,755,5575,887,10603.41656,270,1,1
1420,59462.82353,63408.34314,11994.35784,50955.47138,666,5576,858,11925.35784,83,1,1
1421,67748.02439,70876.06707,14784.53659,56410.14414,693,5581,804,14659.20732,39,0,0
1422,58489.0283,61577.50943,11336.82075,51064.24,681,5582,832,10943.21226,57,1,1
1423,55142.65041,57889.94715,10163.82114,48892.2963,631,5583,783,9858.536585,58,0,0
1424,75394.54432,78313.27842,17059.82636,74403.77978,1280,5600,1703,17709.67446,602,1,1
1425,68069.24855,71277.48555,14683.14836,64051.96117,791,5602,1059,14844.7264,90,0,0
1426,57952.72671,61129.86957,11102.5528,48958.85088,774,5603,870,10892.61491,18,1,1
1427,61654.79913,65551.93353,12619.83792,50894.6994,732,5605,1068,12489.52023,165,0,0
1428,61590.07004,64516.75418,12446.6107,54779.71363,923,5606,1205,12691.06511,1247,1,1
1429,59318.80136,62878.87809,11831.08355,54036.46341,991,5607,1164,11700.69906,417,1,1
1430,66808.97333,69189.74146,14000.93497,66766.75613,780,5608,1004,14544.87063,1230,0,0
1431,80607.74639,83307.82343,18759.00963,81505.33167,1698,5609,1908,19742.76083,115,0,0
1432,71381.67172,76358.20707,16118.94276,49339.90201,1026,5631,1298,15748.89057,68,1,1
1433,60422.77846,64767.8252,11992.31504,51603.40356,920,5640,1187,12021.96951,74,0,0
1434,63672.18931,68305.2784,13131.44766,47146.49281,1042,5641,1334,12641.75056,117,1,1
1435,61526.85057,65528.1092,12519.20402,48041.11373,1007,5652,1375,12619.89943,42,1,1
1436,59018.53889,62368.58556,11612.99778,51183.21037,858,5680,1092,11634.20111,184,1,1
1437,59551.36829,62834.73232,11577.86159,53482.71773,1054,5690,1307,11655.91829,281,1,1
1438,62787.02905,65662.16067,12658.67531,61808.54283,940,5700,1188,12809.00536,985,0,0
1439,66126.65201,69605.34892,13862.73152,66473.71556,1327,5710,1488,14091.11413,249,1,1
1440,81200.69888,83565.71747,19073.88848,83477.55849,1750,5731,2057,18958.95539,70,1,1
1441,103308.7464,105815.7835,29579.24315,99085.22783,1750,6000,2214,30193.41722,182,1,1
1442,77259.50739,79870.44979,18296.46247,72733.16356,1385,6003,1945,18907.27245,74,0,0
1443,100635.2167,103929.7164,27552.70951,93189.45291,1814,6004,2399,28265.49405,174,0,0
1444,105351.5259,109207.1043,30041.24653,91681.01649,1699,6005,2419,30918.92547,102,1,1
1445,92849.83944,96379.59526,24239.43963,82807.6287,1736,6006,2376,24979.72069,192,0,0
1446,105603.3831,109583.7792,29594.53394,90720.8244,1927,6007,2604,30537.18835,140,1,1
1447,125176.9201,130368.7124,37843.63088,101733.5959,1889,6008,2700,38864.70548,339,1,1
1448,175993.9419,183835.5945,60225.15723,121225.0033,2217,6009,2748,61755.50447,379,1,1
1449,141341.9376,147816.1149,44834.69852,108706.3947,1843,6010,2632,45801.96473,414,1,1
1450,191631.8756,205436.6367,66896.50194,114040.2822,2519,6011,2823,68514.4838,283,1,1
1451,157058.836,164599.4354,52324.5052,101296.8231,1497,6012,2555,53491.63413,272,1,1
1452,112687.0987,117028.3203,32665.95204,93875.14137,1759,6014,2583,33470.15978,475,1,1
1453,160682.2501,167805.1519,52889.10704,113388.3772,2576,6015,2818,54175.73067,209,1,1
1454,89110.52474,92293.38308,22728.39705,82530.29073,1579,6016,2200,23544.08151,235,0,0
1455,67016.29308,69272.40385,14329.605,63718.01005,1102,6017,1406,14878.21423,115,1,1
1456,93283.43753,96745.2969,24423.88716,85124.14554,1669,6018,2182,25124.83749,1115,1,1
1457,93986.98885,97520.09115,24786.39424,84194.25674,1627,6019,2198,25562.74689,629,1,1
1458,103614.3479,107646.3299,28839.95546,85301.93253,1908,6020,2391,29523.74828,729,1,1
1459,80703.42586,83738.80862,19514.41261,72402.85413,1354,6021,1724,20202.34584,698,0,0
1460,71726.0187,74142.17429,15868.04417,68270.23028,1489,6022,1735,16438.91922,237,0,0
1461,89146.7535,92532.09134,22738.88526,80667.85693,1960,6023,2237,23346.30679,592,1,1
1462,71889.86428,74420.13895,15931.89662,70622.11879,1563,6024,1811,16462.51595,576,1,1
1463,86330.11071,89872.84594,21853.39084,77374.53368,1700,6025,1972,22432.49853,1345,1,1
1464,78704.66526,81429.49155,18573.80492,74627.87368,1820,6026,2107,19114.13205,1154,1,1
1465,77236.62471,79867.5046,18159.22179,73531.59402,1676,6027,1908,18701.1624,2027,1,1
1466,84412.14313,87257.42037,20854.26233,80220.43737,2079,6028,2218,21427.65964,970,1,1
1467,119441.401,124448.0856,35577.04534,90726.28243,2094,6029,2460,36120.47893,93,1,1
1468,73672.55579,76295.93777,16744.99527,72534.53767,1491,6030,1666,17210.87639,1904,1,1
1469,72144.03009,74567.28917,16023.13064,71129.65211,1757,6031,1837,16566.61681,579,0,0
1470,75197.86285,77876.28325,17205.52998,74798.14174,1245,6035,1458,17675.48587,240,0,0
1471,74425.3834,76988.98796,16851.8281,75329.69186,1718,6036,1803,17478.93068,515,0,0
1472,75011.61798,77680.78933,17236.89794,73757.84368,966,6037,1257,17206.64607,111,0,0
1473,68305.59091,70985.52273,14713.72727,66012.45714,919,6042,1583,14217.63636,3,1,1
1474,88992.55056,93846.30337,22851.93258,77023.38333,687,6043,833,22697.94382,5,1,1
1475,77371.91071,80149.82341,18409.90079,63367.57743,869,6044,991,17721.36508,59,1,1
1476,113899.1064,118407.4611,33473.52715,85638.08162,1715,6050,2467,34439.46554,414,1,1
1477,77630.50418,80373.36943,18282.90726,73157.39327,1221,6051,1782,18970.25139,360,0,0
1478,84304.82743,87241.65814,20801.00345,78567.25609,1489,6052,2083,21526.55035,367,1,1
1479,79808.23157,82453.50305,18967.86225,75315.41889,1413,6053,1888,19617.64052,457,1,1
1480,70442.23946,72801.00809,15506.82403,67355.0639,1214,6054,1491,16030.04215,798,1,1
1481,80164.19375,82819.28668,19314.39739,72926.52904,1533,6055,1797,19990.84976,483,1,1
1482,70957.74149,73457.47883,15671.19964,67678.33329,1228,6056,1530,16159.78558,1785,1,1
1483,73896.99882,76377.75931,16662.38359,71269.60407,1552,6057,1750,17257.10632,880,1,1
1484,69254.03968,71617.91149,14934.83371,67323.54831,1304,6058,1557,15450.27293,673,1,1
1485,79808.39193,82740.36029,19306.28669,69817.0296,1290,6059,1699,19891.40179,775,1,1
1486,75473.29789,78218.78351,17388.46908,71095.78573,1199,6060,1592,18003.88351,689,1,1
1487,59659.44801,61825.31958,11577.29394,59541.4243,1042,6061,1181,11980.17052,1199,1,1
1488,68016.80096,70413.44518,14599.85258,65039.53625,1266,6062,1462,15085.96431,1200,0,0
1489,62542.85343,64573.6081,12580.36984,62489.21006,1386,6063,1489,13044.57224,639,0,0
1490,59908.35875,61888.99633,11688.68798,59072.86091,1173,6064,1308,12108.64316,1337,0,0
1491,74301.55929,76948.67783,16879.45686,72141.08298,1728,6065,1908,17476.14342,2397,0,0
1492,64369.87194,66625.92441,13282.56603,62882.12096,1495,6066,1640,13729.8317,990,0,0
1493,77397.76086,80059.11701,17996.88564,75228.98607,1774,6069,1890,18644.89332,1261,1,1
1494,91934.53927,95683.67423,23815.63874,84027.85114,1923,6070,2210,24371.23502,140,1,1
1495,85333.47325,88177.1302,21348.78835,77665.50352,1734,6071,1927,21642.06005,144,0,0
1496,82904.65796,85645.5124,20334.61554,77517.35637,1312,6073,1726,21021.09856,149,0,0
1497,77761.31144,80201.88559,18204.1589,73299.79293,1446,6074,1764,18827.93432,50,0,0
1498,85606.75869,88669.27041,21457.31531,76790.20434,1571,6076,1902,21921.73766,950,1,1
1499,92182.52699,95714.61954,24462.06427,65947.80323,1365,6077,1530,25078.30334,72,1,1
1500,81800.65888,84462.03129,19661.86646,79013.21985,1818,6081,1984,20261.87087,240,0,0
1501,80096.31041,82799.55541,19060.73899,74886.24392,1585,6082,1698,19610.27503,160,1,1
1502,79011.85813,82594.33852,18838.11534,74414.78687,1525,6084,1714,19352.12168,410,1,1
1503,83105.20094,86102.01478,20380.09269,76864.19932,1514,6100,1944,20997.20392,406,1,1
1504,78495.22724,81374.48774,18588.90076,75036.10917,1385,6101,1828,19223.27176,427,0,0
1505,63521.76469,65757.47768,13084.24535,62406.67079,875,6102,1204,13445.91704,371,1,1
1506,73824.41907,76405.78093,16727.72217,72990.89749,1293,6103,1722,17347.65942,281,1,1
1507,77244.38023,80059.54171,18153.95588,72571.48041,1357,6104,1700,18683.68085,536,1,1
1508,68142.02796,70664.37424,14583.93783,67434.323,1168,6105,1386,15031.71397,545,0,0
1509,65434.13231,67699.32329,13645.64796,64344.68657,1300,6107,1483,14125.5572,1416,0,0
1510,65979.49573,68143.48368,13767.15798,65211.82405,1411,6108,1589,14212.90767,1145,1,1
1511,63190.57206,65289.7174,12902.68001,61059.35496,1093,6109,1266,13325.78108,477,0,0
1512,67390.69439,69738.34584,14304.37654,66460.65332,1285,6110,1514,14827.77544,1697,0,0
1513,71720.04192,74162.15451,16042.01537,67412.09644,1284,6111,1529,16545.39773,1107,1,1
1514,70638.39841,73101.95913,15490.18827,68988.53299,1321,6112,1533,16073.59686,2078,0,0
1515,81305.40283,84331.84311,19655.43746,74029.23952,1894,6121,1935,20321.98445,127,0,0
1516,85726.47585,88344.48322,21830.2322,72919.94503,1724,6122,1811,22616.01568,544,0,0
1517,73865.16738,76183.06383,16796.35603,72708.36153,1477,6123,1517,17437.26383,92,1,1
1518,79019.37951,81746.04554,18634.93726,78764.7897,1437,6124,1715,18991.81404,46,1,1
1519,83536.42814,86365.2784,20571.02784,77235.89071,1340,6125,1503,21251.98796,139,0,0
1520,63633.60573,65645.38309,13006.68567,62675.00524,1235,6147,1431,13403.45544,545,1,1
1521,84655.6837,87917.67194,21238.41291,77051.03632,1454,6148,1817,21718.49598,624,1,1
1522,82078.61289,85093.84362,20009.89299,77856.28447,1884,6149,2230,20498.82245,755,1,1
1523,88058.13829,91284.1894,22709.66034,79570.19958,1783,6150,2182,23240.84431,433,1,1
1524,117234.5385,121913.5184,34767.73545,92177.3075,1842,6151,2528,35775.20403,479,1,1
1525,93828.82188,97361.06515,24875.0979,81427.29326,1452,6152,2075,25481.72383,761,1,1
1526,133352.5284,138284.7631,41891.28178,91560.47455,1832,6153,2418,43094.91698,649,1,1
1527,94261.96884,97613.2156,24957.38018,84110.38428,1440,6154,2027,25569.33438,326,1,1
1528,77130.48241,79773.28749,18000.40219,74982.09726,1917,6155,2049,18585.3645,1850,1,1
1529,104522.0699,108100.5697,29286.85663,88416.77098,1486,6156,2047,30039.67369,652,1,1
1530,92365.0358,95869.32543,24132.03159,82250.35489,1412,6157,2051,24860.63979,467,0,0
1531,111139.0973,115559.6913,31828.30955,90300.11379,1838,6158,2532,32881.02731,201,1,1
1532,132289.7693,142384.5127,40833.89923,96961.21655,1861,6159,2491,41807.22247,75,0,0
1533,91448.43501,95141.90948,23945.66191,81255.6408,1397,6160,2148,24701.20424,211,1,1
1534,88542.90954,91847.69603,22659.53178,77629.46051,1195,6162,1781,23298.43102,307,1,1
1535,75559.43083,78106.03294,17518.62837,70590.46977,1195,6163,1535,18119.54703,1846,0,0
1536,77626.63598,80208.3402,18049.52371,75839.3135,1850,6164,1989,18716.73476,2078,0,0
1537,84044.81974,86877.86533,20670.24346,76627.95859,1550,6166,1831,21352.49038,385,1,1
1538,69092.52727,71486.86656,14887.64926,68048.68179,1172,6167,1387,15417.79649,1110,0,0
1539,71838.10978,74362.91983,15997.25641,70548.2042,945,6168,1260,16409.78687,1260,0,0
1540,75920.70319,78513.32737,17446.85413,74988.94361,1257,6169,1494,17974.49276,1942,0,0
1541,73716.9769,76079.24164,16537.0515,73006.35667,1589,6170,1690,17160.18965,355,0,0
1542,82381.6716,85174.81652,19710.29107,80871.96643,1932,6171,2052,20399.42092,813,1,1
1543,77931.08588,80699.88702,18098.43476,78185.26418,1668,6172,1748,18646.91759,809,1,1
1544,90019.78877,93057.20817,22660.22364,88759.87658,2161,6173,2209,23258.25891,560,0,0
1545,78674.62431,82439.29786,18419.96346,76837.70717,1599,6174,1788,18918.74027,118,0,0
1546,85498.75839,88520.38512,21007.81962,82342.12023,1723,6175,1871,21537.52469,157,0,0
1547,87171.67945,91006.79452,22082.79178,76108.14488,1791,6176,1904,22610.53151,27,1,1
1548,81012.8243,83604.87336,19274.62728,81496.83863,1628,6180,1795,19928.7838,177,1,1
1549,87987.57613,91873.17284,22291.66255,80359.78744,2019,6181,1937,22735.42387,35,1,1
1550,82086.52077,84740.00334,19818.73878,78875.58543,1009,6208,1245,20117.21108,507,1,1
1551,81133.88612,83909.24635,19653.01333,76903.33166,954,6210,1209,20091.86871,3310,0,0
1552,84856.78851,87547.11908,20934.72861,84266.95474,1203,6211,1367,21341.34437,286,0,0
1553,75408.16508,78348.61905,17244.19365,71402.44364,1208,6213,1643,17898.51746,44,0,0
1554,81384.55987,83963.28025,19429.85006,78925.48303,1109,6215,1418,20075.08025,217,0,0
1555,68726.78818,72051.66502,14950.8867,66540.28324,650,6218,900,15232.34975,22,0,0
1556,69637.30399,72003.04094,15279.47185,65120.27558,1030,6220,1294,15724.35312,214,0,0
1557,79579.53445,82736.29436,19423.26931,69359.98063,1009,6224,1321,20105.03758,61,1,1
1558,86491.54024,88960.05993,21386.80908,82365.08494,1339,6225,1698,22101.6367,517,1,1
1559,85484.42135,88457.26124,21062.61798,81367.68439,1954,6226,2250,21821.0,38,0,0
1560,76435.87126,78861.60479,17461.91916,77506.54,1767,6227,1806,18187.45509,26,0,0
1561,76774.05136,79465.61168,18017.85064,70682.40123,1263,6230,1573,18573.02851,2007,1,1
1562,75146.32244,77646.76267,17086.77342,74286.1999,1521,6232,1713,17654.53806,554,0,0
1563,80547.61729,83055.626,19129.32914,78003.21637,1665,6233,1841,19710.70242,876,1,1
1564,79991.26887,82899.82213,19524.38302,72324.15278,1490,6236,1656,20142.18407,113,0,0
1565,77278.24866,80888.57782,18212.37959,71805.93421,1391,6237,1586,18454.98569,129,0,0
1566,70659.33869,73328.24335,15796.24667,67275.1568,1078,6239,1320,16142.63692,181,1,1
1567,69128.08938,72815.14334,15276.3339,59550.85472,878,6244,1176,14844.72681,77,0,0
1568,68285.86515,70695.76352,14957.84876,63729.70916,863,6255,1109,15178.6241,169,1,1
1569,61707.67686,64504.24973,12442.48579,55226.8886,945,6258,1174,12684.46851,359,0,0
1570,65552.28479,69243.60356,14034.3517,54466.33475,946,6260,1145,14100.65534,89,1,1
1571,72730.44833,75356.87024,16391.75117,69483.79099,1061,6271,1279,16955.16628,150,1,1
1572,64761.64198,69897.46502,13686.53086,62644.82507,824,6275,982,13570.50412,51,1,1
1573,70224.199,73458.95,15732.49666,62741.36123,996,6280,1264,16107.18786,1315,0,0
1574,77154.61942,80581.10691,18402.90381,67837.01652,1335,6281,1519,18439.56194,265,1,1
1575,82775.59014,88221.86595,20637.76271,71429.27674,1473,6282,1720,21171.86749,47,1,1
1576,66698.7274,69270.92588,14424.88045,62377.29274,1198,6285,1394,14821.6503,323,0,0
1577,58962.32149,61802.64943,11486.3441,55931.57403,726,6290,920,11580.08885,99,1,1
1578,71309.48606,74255.14582,15890.85919,65403.89687,906,6302,1155,15630.9564,157,0,0
1579,71998.94761,75410.02619,16214.12173,62335.3208,772,6304,907,15866.93529,62,0,0
1580,70983.94524,75648.31905,15996.17857,49402.9964,867,6306,1069,15341.91667,26,1,1
1581,72701.47662,77059.14781,16359.39517,57856.76939,868,6308,1073,15937.03167,81,1,1
1582,65713.61737,68558.97365,13747.09907,57247.09388,978,6312,1226,13962.20205,268,1,1
1583,65152.9375,71078.33297,13743.32543,53297.96076,834,6315,1125,13277.98276,91,0,0
1584,60861.46206,64093.27746,12000.12967,53638.17406,952,6317,1160,11985.41676,221,0,0
1585,60195.69617,62784.59565,11919.53263,53801.66635,890,6324,1119,11927.64666,158,0,0
1586,63978.40825,66853.1662,13260.72615,58334.8094,1005,6330,1270,13587.36832,1769,1,1
1587,65112.35911,67811.5524,13972.23614,60675.59926,847,6333,1045,13948.76153,248,0,0
1588,88224.8801,91140.80096,22168.22062,84246.71505,1464,6348,1635,22375.70264,61,1,1
1589,73373.92754,77245.29469,16786.78261,41957.11765,720,6350,772,14748.55556,11,1,1
1590,73436.68322,80544.81797,16578.61702,53466.72607,1214,6353,1443,15082.23404,36,1,1
1591,101468.5311,115046.0557,27549.33115,43786.64671,936,6355,1221,22769.11475,35,0,0
1592,82468.49388,90026.21224,20310.88571,40057.92025,962,6359,1233,17023.3551,22,1,1
1593,73461.62466,79758.09315,16558.2274,49510.88163,896,6369,1019,14822.01096,36,1,1
1594,73107.38095,78111.65801,16440.76623,44662.63924,804,6370,993,14352.8658,25,1,1
1595,71895.41085,76443.02326,15943.28295,53543.66944,900,6375,1098,14536.20543,55,1,1
1596,91753.9898,94110.1773,23174.56633,88912.08962,1825,6390,2212,23907.83036,94,1,1
1597,63832.27905,67959.58402,13378.57158,47673.07837,972,6395,1162,12905.27075,76,1,1
1598,58998.06557,61443.77049,11716.38251,54154.45255,666,6398,833,11331.7541,25,0,0
1599,70210.95458,72871.32432,15312.14195,66443.6013,990,6401,1268,15698.86005,378,0,0
1600,67126.6209,70841.76434,14243.08197,54841.1694,1054,6407,1242,13795.45697,41,1,1
1601,69785.13316,74229.22193,15295.44648,55015.0623,811,6410,989,14432.39426,49,0,0
1602,68480.81977,72769.4251,14693.80913,61007.00536,1107,6415,1440,14781.15133,148,0,0
1603,86749.33951,95333.93519,21435.3642,58733.03097,830,6418,1158,18710.92284,40,0,0
1604,92266.74603,98507.25132,24482.20106,76087.59494,1235,6426,1576,25072.41005,47,0,0
1605,73730.69156,76357.87013,16452.08766,71216.95222,1145,6429,1397,16452.20779,68,1,1
1606,85124.17089,87703.05552,20636.59881,82710.37744,2109,6430,2431,21277.53697,1074,1,1
1607,77003.22138,79279.90703,17563.22777,76407.32588,1680,6432,1909,18024.77135,387,1,1
1608,93976.46401,96487.83755,23483.97179,94604.75074,2228,6442,2534,24299.5,139,0,0
1609,67165.19495,69273.45848,14074.48014,66724.26616,1130,6443,1528,14140.23105,32,0,0
1610,71470.97619,75376.43178,16053.35676,62342.79089,1144,6450,1417,16029.82289,718,1,1
1611,76902.30284,81376.20505,18193.11987,50953.15353,852,6460,1031,16913.67192,50,0,0
1612,74566.36082,80227.50172,17260.92096,49200.22034,771,6461,907,16054.80756,25,1,1
1613,65445.08824,68899.49412,13443.78824,55428.31579,848,6475,853,12620.01765,20,0,0
1614,81610.88119,87616.08416,19985.5297,61803.40152,768,6485,868,19067.13366,20,1,1
1615,77446.43469,80632.21842,18255.61884,71222.7825,1396,6501,1581,18855.37901,63,0,0
1616,74974.73524,78510.04381,17567.75048,74088.62353,939,6502,1182,17657.76762,64,1,1
1617,65807.52009,67854.16741,13962.56585,61031.46485,1091,6503,1308,14178.54576,91,1,1
1618,65094.22258,69076.25081,13564.24647,60316.83556,1192,6510,1405,13634.89902,105,0,0
1619,79461.34802,82834.59471,19146.36564,60249.42593,775,6511,927,18620.13216,29,1,1
1620,79586.92857,84004.29524,18913.65714,75921.35065,861,6514,988,18953.03333,34,0,0
1621,66155.6954,74163.68966,14386.74138,55194.20183,1044,6515,1161,14045.5,21,1,1
1622,77942.30544,80873.11155,18373.57371,72025.32049,1003,6516,1293,18247.38778,56,1,1
1623,65258.84649,70203.20614,13891.48684,55339.33333,1071,6517,1319,13793.19737,19,1,1
1624,75955.10417,82188.80833,17960.97083,57796.82418,995,6519,1125,16766.00833,19,1,1
1625,86231.03252,90039.21409,21840.20799,73863.89187,992,6525,1283,22221.88753,198,1,1
1626,84053.109,89420.4218,21153.87678,60610.83916,1264,6528,1408,19964.77725,14,1,1
1627,74250.30187,77111.37245,17037.176,67925.7825,1203,6530,1468,17463.3249,1948,1,1
1628,77030.28,80145.435,17788.5125,73292.58907,1360,6532,1602,18191.047,328,1,1
1629,70967.42783,74252.79652,15782.10261,62189.7973,748,6535,872,15791.12174,88,0,0
1630,70274.18605,73224.21429,15724.99502,68436.68267,764,6536,1116,15923.55316,53,0,0
1631,73286.24252,75992.00748,16521.98503,72054.02083,1361,6556,1650,17182.02778,109,1,1
1632,65538.50674,67487.69557,13539.36802,65465.95208,1072,6560,1255,14024.36031,65,1,1
1633,73821.34889,76606.74,16748.51111,71318.54787,947,6566,1216,16841.97407,152,1,1
1634,72697.59902,75664.57946,16525.83619,58272.82012,1148,6609,1619,16915.79951,19,0,0
1635,76079.43366,79988.19741,17886.29773,63868.66942,1105,6623,1201,17939.97087,76,0,0
1636,61765.62382,63407.9185,12470.56113,57824.93772,1009,6642,1103,11932.96865,42,0,0
1637,65447.33386,67750.62842,13784.53196,63049.304,1104,6701,1366,13814.37158,243,1,1
1638,77024.96242,79629.51142,17902.60427,72305.81287,1373,6707,1731,17632.8224,109,1,1
1639,105354.4518,108385.7615,28247.04149,104265.6972,2860,6714,2977,29172.54349,669,0,0
1640,71043.0359,73615.81485,15650.61059,66661.53276,1441,6725,1678,15843.07394,478,1,1
1641,71884.39114,74481.10917,15901.11728,69114.73893,1251,6728,1105,16109.65752,243,1,1
1642,71684.14366,74601.3012,16321.45995,63316.30511,1281,7000,1832,16686.38463,369,1,1
1643,78020.09561,81583.88945,18892.13329,65050.49891,1277,7004,1726,19300.32686,193,1,1
1644,89370.93878,93264.101,23521.78796,70677.6762,1285,7005,1884,24013.50173,354,1,1
1645,76128.10044,79303.53421,17768.59213,69106.62649,1410,7007,1967,17986.61936,83,1,1
1646,64907.80989,67266.6148,13566.87318,60436.41741,1166,7008,1649,13906.5347,396,1,1
1647,53123.53175,54927.9138,9413.790712,51457.5393,898,7009,1152,9652.927337,446,0,0
1648,51375.9025,53060.78216,8702.678899,50169.85793,785,7010,1051,8835.991725,627,0,0
1649,52257.68027,54054.46779,8973.968155,51307.24088,895,7011,1126,9155.343887,598,0,0
1650,56123.08192,58396.21751,10185.94915,55367.32308,1193,7012,1300,10578.90678,29,0,0
1651,61967.98517,64272.33201,12408.74613,58837.27534,1213,7015,1600,12549.0104,376,0,0
1652,46713.15407,48281.98431,7180.459344,46151.79695,765,7016,890,7288.42796,84,1,1
1653,57618.88342,59902.16502,10759.68227,55661.60144,1441,7017,1566,11113.90025,208,0,0
1654,62562.77579,64932.94065,12691.72376,58674.03389,1055,7018,1363,12946.89764,771,0,0
