postcode,tax individuals,avg tax income,avg gross tax paid,avg net tax paid,avg salary,no pensions,avg pension,avg income,no donations,value donations,avg donation value
2291,6947,92751.01497,24699.54003,25413.45905,74454.93508,83,7206.843373,96957.67266,3280,1488459,453.7984756
2292,1107,63598.217,12910.63866,13362.51671,62230.84895,21,9176.857143,66132.03613,514,135733,264.0719844
2293,1266,66124.09005,14050.59447,14503.65245,62579.40741,16,9535.1875,69348.67615,582,223863,384.6443299
2294,864,62386.16204,12550.88542,12906.31019,61268.33252,15,7452.933333,65421.42824,406,113558,279.6995074
2295,2195,69924.45467,15199.94579,15643.5262,67399.58759,63,8015.031746,72621.70706,1167,313091,268.2870608
2296,839,61575.39452,12184.9118,12673.72706,60730.68388,18,7123.722222,64425.59952,407,150905,370.7739558
2297,653,60526.98469,11858.52986,12364.52986,59786.22059,13,6894.461538,63483.90505,297,101984,343.3804714
2298,3478,59937.74641,11678.37072,12083.10322,59000.61667,63,9688.730159,62511.37895,1673,554578,331.4871488
2299,4078,64442.61672,13404.91661,13804.97548,60788.20136,64,8565.46875,67126.65694,1901,734582,386.418727
2300,5612,106488.4845,31018.84706,31800.80114,72177.68604,54,9662.851852,111283.4687,2349,1859673,791.6871009
2302,258,68893.63953,14885.61868,15400.58527,66918.91525,6,8260.166667,72807.25581,121,37473,309.6942149
2303,3888,78455.68981,18961.18364,19622.17207,66891.51496,47,7566.234043,81912.93107,1750,1020103,582.916
2304,6039,59450.666,11453.45131,11882.14191,58805.84645,112,8085.75,61960.91422,2872,908259,316.2461699
2305,5699,76706.85962,18068.36276,18611.8398,68823.94532,112,7981.294643,80085.19512,2787,1552264,556.9659132
2306,653,47320.28943,7415.672282,7519.727412,47022.57778,26,8408.576923,49258.03369,264,51873,196.4886364
2307,1255,55615.18645,10155.05423,10464.23267,54483.49876,30,7563.166667,57865.20797,558,143281,256.7759857
2308,33,53196.69697,9884.151515,10338.15152,49831.12903,0,0,56273.48485,11,2239,203.5454545
2309,59,91328.45763,24487.11864,25362.77966,93140.52273,0,0,95389.9661,25,11498,459.92
2311,294,59489.47959,11721.08844,12023.01361,57727.66016,0,0,62308.65646,112,29936,267.2857143
2312,439,56165.44647,10876.59453,11180.6287,51898.20499,10,8670.7,59170.75171,123,30283,246.203252
2315,5221,67467.68052,14864.07835,15022.42118,60948.04747,187,7984.716578,70911.04846,2325,1275671,548.6756989
2316,2108,68942.05313,15658.74288,16047.42647,59051.51276,56,8385.678571,71719.06404,953,232847,244.3305352
2317,2192,65576.67609,14086.62546,14168.74863,59564.85369,87,7566.954023,68835.60447,971,693540,714.2533471
2318,4827,66189.65797,13955.03066,14324.43692,63772.32349,97,6642.57732,69033.40336,2269,628253,276.8854121
2319,2052,60593.96784,12002.69396,12104.25926,58374.86987,66,7440.333333,63599.29922,984,385145,391.4075203
2320,13085,75015.63676,17379.07,17986.4846,71087.04878,245,7610.212245,80131.06076,5916,2317061,391.6600744
2321,5539,71802.54541,16046.54938,16639.1132,69517.96787,83,6939.53012,74874.74129,2541,744698,293.072806
2322,7265,64959.03813,13506.419,13974.83992,62152.42341,154,8256.266234,67590.06456,3454,1012340,293.0920672
2323,10383,67490.97775,14446.30617,14928.77184,65206.79125,206,7533.490291,70311.99268,4925,1518876,308.4012183
2324,8279,62774.73825,12920.70162,13155.59524,58198.01808,252,8052.757937,65527.80771,3816,1191766,312.307652
2325,9029,65501.41145,13805.71348,14224.1071,64034.87416,201,8063.124378,68377.51888,4215,973326,230.919573
2326,2432,60393.18215,11912.7754,12276.05715,60026.63692,44,8128.568182,63007.39104,1055,274520,260.2085308
2327,2505,59194.12695,11397.62819,11758.25389,59072.35126,61,8358.409836,61762.82475,1120,236840,211.4642857
2328,991,72380.73966,16196.71948,16822.57215,74849.03939,22,7032.454545,75299.88698,446,113778,255.1076233
2329,706,64139.17422,13839.57224,14086.35552,55920.95008,24,8969.791667,67430.3881,221,176531,798.7828054
2330,8704,87881.09099,22082.33812,22898.83272,85467.20127,106,8386,90988.10041,4303,1454449,338.0081339
2333,5430,81330.56243,19376.37808,20145.24788,81373.65049,88,8037.5,84638.41013,3141,842504,268.2279529
2334,1065,70259.00094,15358.54272,16022.6723,70274.82174,16,8381.5,73528.56901,541,114647,211.9168207
2335,2507,78440.7862,18295.39569,18938.73714,79203.63124,39,7630.794872,81700.86039,1275,457528,358.8454902
2336,1094,75543.74589,17421.98719,17954.39122,77391.22036,22,8748.727273,78883.19287,589,141868,240.8624788
2337,3294,150579.7204,51541.38676,36326.5932,69305.03031,51,7713.843137,154415.1928,1415,2471664,1746.759011
2338,444,61931.0518,12633.46396,13054.07658,61007.41795,13,5934.153846,64962.55405,166,55670,335.3614458
2339,243,57185.86831,10960.1358,10911.42798,51161.33005,2,11510,61581.68313,70,36790,525.5714286
2340,19573,59195.24968,11533.92096,11853.59413,55257.99784,536,7940.218284,62213.55086,7365,3015626,409.453632
2341,425,57426.79294,10987.25882,11254.43765,56231.49873,13,7817,61230.93176,154,32107,208.487013
2342,174,56925.70115,11138.51149,11377.90805,52083.88276,3,9612.333333,61497.68966,47,16445,349.893617
2343,1732,58896.63279,11540.75,11757.35104,53508.48113,40,7294.425,62323.38684,574,217539,378.9878049
2344,289,55777.40138,10180.69204,10471.60208,60605.93644,5,5795.4,58638.05882,75,22339,297.8533333
2345,289,58457.37716,11403.88927,11755.67474,57440.81467,3,7405.333333,62262.79585,93,40063,430.7849462
2346,909,54966.30143,10112.0033,10132.59406,53169.76615,31,9156.741935,57903.73487,249,78799,316.4618474
2347,478,53730.9749,9684.202929,9873.583682,48344.58145,14,6366.785714,56507.80335,142,37483,263.9647887
2350,9587,62005.21779,12675.74663,12954.8887,56820.32505,204,8463.941176,64810.02983,3607,2141205,593.624896
2351,43,76210,17547.67442,18247.5814,73854.42857,0,0,79557.4186,16,4053,253.3125
2352,1037,57037.41948,10796.97686,11160.25458,53120.09382,26,8670.923077,60100.24494,355,113909,320.8704225
2353,390,54314.77949,9702.507692,9968.812821,53970.77871,14,8422.071429,57324.96154,126,36467,289.4206349
2354,1257,55179.22116,10607.10581,10620.7327,48009.74238,20,8812.6,58526.75497,311,110794,356.2508039
2355,169,53801.44379,9609.857988,9566.384615,48771.95946,2,11519,56217.73373,45,19118,424.8444444
2356,33,46997.42424,7579.151515,6571.30303,43508.48387,2,13091,50126.63636,7,5710,815.7142857
2357,1282,54856.4493,10188.17941,10309.69111,51303.625,33,8105.484848,57637.80577,329,151961,461.887538
2358,1324,53807.49924,9702.943353,9900.641239,49543.51192,26,9171.692308,56379.48716,419,155133,370.2458234
2359,193,46295.4715,7114.316062,7166.766839,46961.80128,4,9230.5,48692.36269,39,15299,392.2820513
2360,4939,53628.67787,9680.304982,9859.241749,49908.34603,154,8167.012987,56370.01134,1556,656398,421.8496144
2361,190,45448.62632,6909.531579,6899.231579,49489.91195,5,6914.8,48419.43158,46,8957,194.7173913
2365,1238,56687.55574,11559.6462,11560.38045,45544.40262,24,9656.75,59636.50081,299,77945,260.6856187
2369,216,48395.09722,7730.652778,7824.25,47685.03665,8,9548.625,51193.23148,48,5992,124.8333333
2370,2252,52333.2802,9285.088366,9301.888544,50267.9317,67,7118.880597,55321.79663,752,225477,299.8364362
2371,276,51175.91304,8986.84058,8734.630435,50149.69058,6,10143.5,54075.56522,68,18644,274.1764706
2372,1408,53801.24361,9787.52983,9578.34446,52902.21489,41,8071.658537,56931.19673,419,115272,275.1121718
2379,109,68495.74312,15508.45872,15547.20183,48070.16438,4,8247.75,73672.82569,28,20011,714.6785714
2380,3886,67166.55996,14322.21693,14781.56716,64163.63956,85,9006.882353,70097.06485,1357,373103,274.9469418
2381,422,63086.08531,13115.02133,12759.36967,52521.87021,5,7274.2,66727.54265,131,51021,389.4732824
2382,469,67443.48401,14555.32196,15026.94243,65475.6206,7,5687.142857,70447.1258,123,33010,268.3739837
2386,117,55437.50427,10451.00855,10804.84615,47391.58537,0,0,59327.17094,17,6118,359.8823529
2387,85,53151.81176,9568.435294,9852,55301.46575,2,4295.5,56590.83529,23,21476,933.7391304
2388,1035,62937.34783,13399.44348,13594.82802,52262.29841,22,7935.363636,66496.28309,239,88049,368.4058577
2390,3583,65319.35557,13755.74763,14118.70639,60695.46713,69,7784.826087,68945.67792,1170,331286,283.1504274
2395,140,47892.09286,7885.621429,7925.707143,47829.58621,1,3558,50293.75714,27,17727,656.5555556
2396,251,61368.68924,13146.54582,13459.43426,52164.4537,8,9004.625,63788,44,15536,353.0909091
2397,166,67559.06024,15488.06627,15353.89157,46454.31356,2,10029.5,72943.25301,45,15822,351.6
2398,91,67995.42857,14897.02198,14658.05495,46799.36066,1,3911,72667.40659,13,8011,616.2307692
2399,218,56959.98165,10690.93119,11036.58257,56906.89691,4,6785.75,60690.93119,74,17014,229.9189189
2400,4263,65172.25147,13923.22426,14315.68027,54707.41049,109,8995.486239,68608.90945,1390,463517,333.4654676
2401,95,51637.29474,8750.978947,9114.326316,56756.70732,2,8435.5,54554.77895,20,2574,128.7
2402,545,55913.21651,10414.87523,10732.57248,53699.79443,15,7831.733333,59063.34679,152,37582,247.25
2403,186,48065.37097,7821.951613,7617.860215,43278.78417,4,11429.25,51216.49462,34,7569,222.6176471
2404,481,51463.87526,8871.889813,8879.848233,48222.31127,18,11117.83333,54061.59667,146,32340,221.5068493
2405,212,60781.46226,12432.82547,12306.56604,49390.98701,4,7609.25,65437.79717,50,15727,314.54
2406,339,64073.46608,13431.47198,13521.11799,55326.39362,10,8801.4,67293.10619,94,23137,246.1382979
2408,157,64769.9172,13274.26752,13323.03822,53954.66667,0,0,71122.97452,40,5543,138.575
2409,182,85471.28022,23700.56044,24332.70879,49009.09816,6,7694.833333,89484.66484,76,10527,138.5131579
2410,51,74012,17864.11765,18169.09804,50008.74419,2,4848,81224.27451,17,3445,202.6470588
2411,39,51788.84615,8703.666667,8947.615385,52629.52941,0,0,54789.92308,6,1125,187.5
2415,118,54157.79661,9888.282051,10175.9322,55313.78302,2,14677.5,56819.09322,44,11012,250.2727273
2420,1304,60915.26764,12353.21089,12611.24923,57505.75616,25,9903.44,64122.34202,538,183908,341.8364312
2421,753,69419.28685,15249.59495,15753.63479,66268.36433,13,6964.538462,72523.26428,319,115308,361.4670846
2422,1605,58199.1053,11301.50873,11473.99065,55982.90508,30,7746.166667,60924.8,529,278123,525.7523629
2423,918,54316,9916.035948,9912.556645,49812.43399,26,9525.038462,56933.42702,305,98434,322.7344262
2424,102,51257.22549,8868.156863,8496.107843,50888.39785,5,6172.4,54346.29412,43,7201,167.4651163
2425,621,64698.01449,13921.75684,13796.78583,59901.6297,9,12074.22222,67609.07568,209,58071,277.8516746
2426,201,52389.91542,9591.875622,9723.303483,47872.94915,1,6311,54238.44279,74,18504,250.0540541
2427,696,60645.35345,12120.48276,12248.63649,57696.28808,21,7081.809524,63817.51293,271,340134,1255.107011
2428,6777,57800.73144,11310.15582,11405.16526,50976.44163,301,8036.053156,60729.31356,2385,1015026,425.5874214
2429,3025,51705.4714,8977.355489,8999.721322,49889.9444,97,6973.381443,54205.91273,1206,302392,250.7396352
2430,10236,56191.87925,10617.04533,10742.95115,51261.40913,360,8197.969444,58739.02862,3833,1124536,293.3827289
2431,1390,57511.06187,11027.08705,10993.27194,54444.513,60,7625.183333,60668.82518,488,113529,232.6413934
2439,767,54333.8266,9893.674055,9964.461538,52305.11834,11,7818.090909,57059.24902,358,77837,217.4217877
2440,6293,52410.11505,9200.18007,9284.39965,50202.32249,232,7823.327586,55074.14206,1838,559184,304.2350381
2441,1604,56488.22132,10747.33042,10878.59102,52668.74227,36,8003.944444,59337.50187,577,168094,291.3240901
2443,2444,54239.27332,9924.787556,9695.5982,50083.27459,127,7833.80315,56853.02209,1061,317334,299.0895382
2444,16377,60920.1579,12322.32686,12502.99322,56127.48767,634,7384.733438,63941.97161,7536,2954234,392.016189
2445,2249,58436.50067,11222.88839,11348.1205,56127.91962,62,6947.919355,61216.3446,1039,328087,315.7718961
2446,4343,56463.51531,10767.44831,10963.83721,51872.60465,140,7596.385714,59336.96109,1786,566036,316.9294513
2447,2158,56458.14875,10993.51576,10962.82206,50804.10486,78,8770.769231,59130.36562,775,211526,272.9367742
2448,2417,54982.29375,10181.30658,10175.0935,52157.78913,109,8481.256881,57600.68556,899,289152,321.6373749
2449,555,50366.88649,8618.918919,8638.313514,49978.74322,20,8943.75,53042.92072,216,39967,185.0324074
2450,15850,59537.86801,11864.49584,12084.13565,54122.20745,445,7977.058427,62566.01874,5716,1842683,322.3728132
2452,5459,54400.26085,9872.3464,10041.27972,52380.52548,196,8229.632653,57044.11925,2401,612154,254.9579342
2453,826,50812.77361,8871.806295,8839.766344,50045.24,18,8188.055556,53605.93947,208,117299,563.9375
2454,2556,57672.32121,11245.36463,11414.56534,52575.65729,61,7189.836066,60475.48044,913,378527,414.5969332
2455,1033,54371.75895,9887.454985,9951.31849,51519.93318,28,7347.5,57468.76089,391,254136,649.9641944
2456,5267,54942.10139,10161.88093,10195.49459,52334.1957,153,7855.215686,57812.13803,1772,460601,259.9328442
2460,9147,54414.74888,9901.775992,10038.08637,52437.61795,270,7496.72963,57067.80245,3940,1193879,303.0149746
2462,613,53922.96085,9737.223856,9872.440457,51596.51028,12,6282.666667,56362.09625,231,40576,175.6536797
2463,2199,54317.07231,10033.91678,10068.8854,52415.8855,61,7930.803279,57021.45111,842,203451,241.628266
2464,2124,55075.72458,10280.49435,10186.83804,52513.45293,91,7538.637363,58289.80273,783,221483,282.8646232
2465,102,60061.15686,11865.67647,11504.9902,57462.10112,2,10574.5,64134.33333,56,19860,354.6428571
2466,368,49629.24728,8406.339674,8086.434783,42695.52612,26,8636.961538,52714.40217,120,27384,228.2
2469,882,50885.62585,8834.761905,8797.922902,48758.97421,25,9462.56,53363.17347,258,83360,323.1007752
2470,4799,51549.80496,8866.949364,9010.560325,49696.64508,146,7980.10274,53805.47343,2242,547058,244.0044603
2471,683,49454.10688,8083.537335,8253.696925,48463.3748,15,6589.6,51880.58712,280,51716,184.7
2472,665,52415.28722,9179.685714,9386.969925,50896.72973,15,7019.4,55132.17594,260,65860,253.3076923
2473,886,57512.81941,10952.09142,11043.03499,54765.87863,36,8291.638889,60580.36569,388,102531,264.2551546
2474,1847,54101.52734,9909.925785,10045.13156,52377.06313,44,8061,56700.36004,658,177924,270.4012158
2475,98,48201.46939,7853.295918,7941.94898,52272.06494,1,417,50902.2551,24,6651,277.125
2476,176,57845.48864,11516.30114,11114.69318,53255.92517,1,19965,60520.84659,54,20958,388.1111111
2477,4446,58647.81781,11483.02542,11589.91183,53030.47962,140,7514.421429,61682.55915,1976,867873,439.2069838
2478,10927,60832.14423,12333.54407,12482.72664,54348.13937,359,7738.295265,64296.20674,4524,1846751,408.2119805
2479,1958,73163.45506,17626.54471,17933.10572,56264.20522,39,9046.358974,76815.38662,633,354439,559.9352291
2480,16160,56504.74474,10800.97326,10981.19369,51723.83171,403,7783.940447,59279.11739,6590,2568317,389.7294385
2481,5081,64893.99114,14423.45166,14659.98111,51131.30309,67,8732.134328,68542.89175,1472,798819,542.6759511
2482,2144,58230.23321,11873.29804,11930.04991,48359.50804,44,8429.227273,61027.76166,802,464776,579.521197
2483,3822,56135.01073,10773.92487,10840.89063,51447.1688,107,7828.317757,59357.13867,1456,705891,484.8152473
2484,6203,56025.49331,10638.06886,10782.68676,53075.57607,156,8268.532051,59324.92762,2606,929798,356.791251
2485,4555,58142.39385,11440.54206,11537.46674,53606.57362,205,8556.502439,61339.28869,1561,735456,471.1441384
2486,10953,57036.7859,10841.86652,10986.95444,54818.02906,432,8157.224537,60084.94084,4174,1454053,348.3596071
2487,4689,69127.92216,15518.41544,15846.65131,61434.74797,118,9049.245763,73328.30284,1719,736728,428.5794066
2488,1307,57376.96098,10866.17841,11083.73221,57754.12906,32,8451.125,60862.7192,512,130720,255.3125
2489,2447,61708.85206,12595.04659,12827.64528,60048.63226,62,6829.741935,65180.27217,944,255255,270.3972458
2490,263,64413.44487,13562.22053,13912.67681,58706.24561,8,10679.5,68070.02281,102,31340,307.254902
2500,14649,69372.36931,15329.46658,15822.82395,65446.64012,219,8334.200913,72897.77609,7281,3014965,414.0866639
2502,3365,55956.863,10360.12333,10688.06033,56020.33248,79,8292.822785,59319.75007,1647,450840,273.7340619
2505,1705,61651.41994,12364.81408,12696.75601,60828.1462,28,8548.892857,65123.75601,870,286647,329.4793103
2506,2525,58577.38851,11326.11129,11652.79683,58276.43883,37,8805.918919,61894.39168,1387,326807,235.6214852
2508,4184,73080.83915,16551.21898,17110.19861,69910.86518,58,8021.224138,76580.32361,1932,792738,410.3198758
2515,5163,90100.83207,23617.2812,24245.62444,76323.63851,70,7868.1,94496.54281,2677,2036542,760.7553231
2516,2644,78888.54349,18767.71829,19375.36687,72938.44293,37,7642.054054,82760.28064,1453,736780,507.0750172
2517,5426,71951.12993,16029.55152,16559.9742,70037.34474,92,7386.271739,75532.61537,3086,954967,309.4513934
2518,7283,65313.16298,13621.17289,14074.83619,63905.48939,129,8583.51938,68694.92036,3969,1420454,357.8871252
2519,6448,71047.63586,15875.66351,16341.95549,66402.3525,120,8370.191667,74577.08282,3463,1307777,377.6427953
2525,4585,71203.87895,15767.46827,16290.27503,68486.85749,91,7684.626374,74865.50251,2571,922989,359
2526,6581,69512.09816,15265.1597,15795.11898,66624.97843,74,7678.486486,73090.23492,3749,1275406,340.1989864
2527,8666,62377.41507,12559.6267,12930.39638,62299.62817,162,7314.518519,65883.60812,4532,1318938,291.0278023
2528,7843,59435.88334,11629.30856,11974.21471,58542.5321,173,8030.572254,62865.2893,3973,909699,228.9702995
2529,10132,66573.51974,14076.48904,14552.50039,65659.21962,180,7328.95,70235.32698,5382,1458498,270.9955407
2530,11979,62103.14859,12435.86451,12881.05526,62229.95811,259,7679.722008,65598.41022,6632,1585057,239.0013571
2533,6565,74648.92369,17498.88237,17787.35217,66535.03263,146,7979.164384,78589.79284,3465,1924551,555.425974
2534,2246,70317.15093,15752.17068,15896.22128,64157.02967,56,9258.892857,74131.56857,1123,523369,466.0454141
2535,2705,66157.64288,14283.49168,14543.76784,59728.22982,85,7467.352941,69801.70573,1328,630940,475.1054217
2536,5737,56144.36953,10731.50549,10477.92418,49051.67402,311,6975.987138,58825.50636,2549,755251,296.2930561
2537,4101,56737.33967,10839.59108,10525.96342,51250.30844,191,6475.884817,59437.01146,1783,791606,443.9742008
